ventana,,0,1,2
estacion_primavera_KMeans_k3_profile,percentil_50_consumo,0.09507142857142857,0.16516666666666666,0.393
estacion_primavera_KMeans_k3_profile,percentil_75_consumo,0.15114285714285716,0.3159722222222222,0.508
estacion_primavera_KMeans_k3_profile,promedio_por_dia,0.14269215838509314,0.26290423711755234,0.4211184782608688
estacion_primavera_KMeans_k3_profile,consumo_medio_diario,3.424611801242236,6.309701690821257,10.106843478260847
estacion_primavera_KMeans_k3_profile,Mañana,0.14172321428571424,0.2530359299516908,0.3573915760869564
estacion_primavera_KMeans_k3_profile,Mediodia,0.1702738095238095,0.3403027375201288,0.4496597826086945
estacion_primavera_KMeans_k3_profile,Tarde,0.1572181677018633,0.28426177536231884,0.5187543478260861
estacion_primavera_KMeans_k3_profile,Noche,0.16518128881987576,0.3296624396135266,0.4857263586956517
estacion_primavera_KMeans_k3_profile,Madrugada,0.09107971014492751,0.13334078099838964,0.3268992753623175
estacion_primavera_KMeans_k3_profile,sum_consumo,315.0642857142857,580.4925555555556,929.8295999999982
estacion_primavera_KMeans_k3_profile,Lunes,0.1364995421245421,0.27014601139601135,0.3978967948717935
estacion_primavera_KMeans_k3_profile,Martes,0.1342715201465201,0.267636396011396,0.3949253205128193
estacion_primavera_KMeans_k3_profile,Miércoles,0.14799679487179482,0.2625918803418803,0.3997179487179487
estacion_primavera_KMeans_k3_profile,Jueves,0.1432339743589743,0.2574697293447293,0.3744423076923077
estacion_primavera_KMeans_k3_profile,Viernes,0.13373031135531133,0.2517015669515669,0.3918333333333317
estacion_primavera_KMeans_k3_profile,Sábado,0.15180612244897954,0.25340410052910056,0.5035449404761888
estacion_primavera_KMeans_k3_profile,Domingo,0.1506057692307692,0.27811075498575494,0.4791282051282051
estacion_primavera_KMeans_k3_profile,Entre semana,0.13914642857142853,0.26190911680911677,0.3917631410256402
estacion_primavera_KMeans_k3_profile,Fin de semana,0.15122817460317456,0.26529989711934154,0.4917887345679003
estacion_primavera_KMeans_k3_profile,s_Mañana,52.15414285714286,93.11722222222222,131.52009999999996
estacion_primavera_KMeans_k3_profile,s_Mediodia,93.99114285714286,187.8471111111111,248.21219999999937
estacion_primavera_KMeans_k3_profile,s_Tarde,57.85628571428571,104.60833333333333,190.9015999999997
estacion_primavera_KMeans_k3_profile,s_Noche,60.78671428571429,121.31577777777778,178.74729999999985
estacion_primavera_KMeans_k3_profile,s_Madrugada,50.276,73.60411111111111,180.44839999999928
estacion_primavera_KMeans_k3_profile,s_Lunes,42.587857142857146,84.28555555555556,124.14379999999956
estacion_primavera_KMeans_k3_profile,s_Martes,41.89271428571429,83.50255555555556,123.21669999999963
estacion_primavera_KMeans_k3_profile,s_Miércoles,46.175000000000004,81.92866666666666,124.712
estacion_primavera_KMeans_k3_profile,s_Jueves,44.689,80.33055555555556,116.826
estacion_primavera_KMeans_k3_profile,s_Viernes,41.72385714285714,78.5308888888889,122.25199999999948
estacion_primavera_KMeans_k3_profile,s_Sábado,51.00685714285714,85.14377777777777,169.19109999999944
estacion_primavera_KMeans_k3_profile,s_Domingo,46.989,86.77055555555555,149.488
estacion_primavera_KMeans_k3_profile,s_Entre semana,217.06842857142857,408.57822222222217,611.1504999999987
estacion_primavera_KMeans_k3_profile,s_Fin de semana,97.99585714285715,171.91433333333333,318.67909999999944
estacion_primavera_KMeans_k3_profile,s_primavera,315.0642857142857,580.4925555555556,929.829599999998
estacion_primavera_KMeans_k3_profile,std_Mañana,0.04074655896218103,0.06733334600159863,0.0310181719668218
estacion_primavera_KMeans_k3_profile,std_Mediodia,0.06610532108164797,0.07955503679029689,0.0623333066994864
estacion_primavera_KMeans_k3_profile,std_Tarde,0.045308428386631315,0.05394389273685613,0.1095072513031965
estacion_primavera_KMeans_k3_profile,std_Noche,0.057896206402715415,0.08303927702564241,0.1049629218939308
estacion_primavera_KMeans_k3_profile,std_Madrugada,0.025124446409450888,0.03686845835344352,0.1320833096068619
estacion_primavera_KMeans_k3_profile,std_Lunes,0.1369050153823068,0.26422973501282193,0.2461712534694289
estacion_primavera_KMeans_k3_profile,std_Martes,0.1292199132384931,0.25903758318537395,0.3393602764061659
estacion_primavera_KMeans_k3_profile,std_Miércoles,0.1570787103909653,0.2627029687320753,0.2041734586576229
estacion_primavera_KMeans_k3_profile,std_Jueves,0.137169388896859,0.24833466371141158,0.1720489999890431
estacion_primavera_KMeans_k3_profile,std_Viernes,0.13114667039390804,0.24483961814842,0.2611949539437955
estacion_primavera_KMeans_k3_profile,std_Sábado,0.16301830572739165,0.2773914732811076,0.2952751448031208
estacion_primavera_KMeans_k3_profile,std_Domingo,0.17094862715722778,0.30060956886146595,0.2275336155638525
estacion_primavera_KMeans_k3_profile,std_Entre semana,0.1406584807853253,0.2572304528656295,0.2509495597650116
estacion_primavera_KMeans_k3_profile,std_Fin de semana,0.16757094631824185,0.2896582493834889,0.2649113519679506
estacion_primavera_KMeans_k3_profile,std_primavera,0.15077120703726926,0.2692529499866174,0.2591024152854334
estacion_primavera_KMeans_k3_profile,Marzo,116.115,219.66577777777778,293.9250999999984
estacion_primavera_KMeans_k3_profile,Abril,96.81471428571429,180.53477777777778,331.259
estacion_primavera_KMeans_k3_profile,Mayo,102.13457142857143,180.292,304.64549999999974
estacion_primavera_KMeans_k3_profile,total_mean_consumption,1899.9322160940937,3499.5725523949427,5604.557980908286
estacion_verano_KMeans_k3_profile,media_consumo,0.1732148278205709,0.26054164023561394,0.4339822383325779
estacion_verano_KMeans_k3_profile,std_consumo,0.17520858464911038,0.2978659729505236,0.5509547668070331
estacion_verano_KMeans_k3_profile,min_consumo,0.0325,0.0536,0.0347749999999868
estacion_verano_KMeans_k3_profile,max_consumo,1.7465,2.116,3.88075
estacion_verano_KMeans_k3_profile,percentil_25_consumo,0.0798125,0.08499999999999999,0.14575
estacion_verano_KMeans_k3_profile,percentil_50_consumo,0.1125,0.132,0.23
estacion_verano_KMeans_k3_profile,percentil_75_consumo,0.1874375,0.31320000000000003,0.4666374999999935
estacion_verano_KMeans_k3_profile,promedio_por_dia,0.173289402173913,0.2606508309703844,0.4340020409971643
estacion_verano_KMeans_k3_profile,consumo_medio_diario,4.155273097826087,6.250167391304348,10.410856521739124
estacion_verano_KMeans_k3_profile,Mañana,0.16631148097826082,0.1658423913043478,0.2533249320652173
estacion_verano_KMeans_k3_profile,Mediodia,0.2089440670289855,0.37015,0.5932196557971008
estacion_verano_KMeans_k3_profile,Tarde,0.20079279891304344,0.34550597826086954,0.7519598505434779
estacion_verano_KMeans_k3_profile,Noche,0.17687470885093165,0.33061386765408496,0.4321715689202102
estacion_verano_KMeans_k3_profile,Madrugada,0.12120923913043474,0.1106460144927536,0.18422961956521738
estacion_verano_KMeans_k3_profile,sum_consumo,382.285125,575.0154,957.7987999999993
estacion_verano_KMeans_k3_profile,Lunes,0.17987611940298504,0.26978268656716414,0.4055813432835821
estacion_verano_KMeans_k3_profile,Martes,0.17811137820512815,0.2557455128205128,0.3880552884615385
estacion_verano_KMeans_k3_profile,Miércoles,0.17953565705128205,0.26292371794871794,0.40780737179487153
estacion_verano_KMeans_k3_profile,Jueves,0.17722716346153844,0.25821987179487177,0.43433076923076885
estacion_verano_KMeans_k3_profile,Viernes,0.17396634615384612,0.2529134615384615,0.4606161858974359
estacion_verano_KMeans_k3_profile,Sábado,0.1600120192307692,0.2601288461538461,0.5176548878205123
estacion_verano_KMeans_k3_profile,Domingo,0.16328405448717942,0.26339615384615384,0.425923477564102
estacion_verano_KMeans_k3_profile,Entre semana,0.17777432090966516,0.2600603916614024,0.4190791850915981
estacion_verano_KMeans_k3_profile,Fin de semana,0.16164803685897433,0.26176249999999995,0.4717891826923071
estacion_verano_KMeans_k3_profile,s_Mañana,61.202625000000005,61.029999999999994,93.22357499999995
estacion_verano_KMeans_k3_profile,s_Mediodia,115.337125,204.3228,327.4572499999996
estacion_verano_KMeans_k3_profile,s_Tarde,73.89175,127.1462,276.7212249999999
estacion_verano_KMeans_k3_profile,s_Noche,64.946125,121.43980000000002,158.702
estacion_verano_KMeans_k3_profile,s_Madrugada,66.9075,61.076600000000006,101.69475
estacion_verano_KMeans_k3_profile,s_Lunes,60.2585,90.3772,135.86975
estacion_verano_KMeans_k3_profile,s_Martes,55.57075,79.7926,121.07325
estacion_verano_KMeans_k3_profile,s_Miércoles,56.015125,82.0322,127.23589999999993
estacion_verano_KMeans_k3_profile,s_Jueves,55.294875,80.5646,135.5111999999999
estacion_verano_KMeans_k3_profile,s_Viernes,54.2775,78.909,143.71225
estacion_verano_KMeans_k3_profile,s_Sábado,49.92375,81.1602,161.50832499999984
estacion_verano_KMeans_k3_profile,s_Domingo,50.944625,82.17960000000001,132.8881249999998
estacion_verano_KMeans_k3_profile,s_Entre semana,281.41675,411.67560000000003,663.4023499999998
estacion_verano_KMeans_k3_profile,s_Fin de semana,100.868375,163.3398,294.3964499999996
estacion_verano_KMeans_k3_profile,s_verano,382.285125,575.0154,957.7987999999993
estacion_verano_KMeans_k3_profile,std_Mañana,0.04755875964332311,0.05350369436282472,0.105626350438166
estacion_verano_KMeans_k3_profile,std_Mediodia,0.056199614468059426,0.09116296123270348,0.19381817709239846
estacion_verano_KMeans_k3_profile,std_Tarde,0.031127974364515098,0.03885648770951346,0.06885511342648465
estacion_verano_KMeans_k3_profile,std_Noche,0.03542825380664566,0.08680497685887084,0.16087568583673148
estacion_verano_KMeans_k3_profile,std_Madrugada,0.025140558392360124,0.02867315049022946,0.0501441239558504
estacion_verano_KMeans_k3_profile,std_Lunes,0.18582110996860018,0.32279147884163517,0.49532294923750775
estacion_verano_KMeans_k3_profile,std_Martes,0.16904686378731004,0.2830945411156073,0.4340436509607555
estacion_verano_KMeans_k3_profile,std_Miércoles,0.17631534951386843,0.2881184338210606,0.5272342413989332
estacion_verano_KMeans_k3_profile,std_Jueves,0.16934441816852439,0.2756101006382962,0.4833516077086096
estacion_verano_KMeans_k3_profile,std_Viernes,0.17469220524536128,0.28071942142626083,0.5646689237138086
estacion_verano_KMeans_k3_profile,std_Sábado,0.16064854346632831,0.3162958113648477,0.7041894821702132
estacion_verano_KMeans_k3_profile,std_Domingo,0.17450571508569943,0.29736974175201025,0.5145365303505476
estacion_verano_KMeans_k3_profile,std_Entre semana,0.17641054673850717,0.2919643614114201,0.5094952976349753
estacion_verano_KMeans_k3_profile,std_Fin de semana,0.16938866134366048,0.3077597423330999,0.6254291918162039
estacion_verano_KMeans_k3_profile,std_verano,0.17520858464911032,0.29786597295052364,0.5509547668070331
estacion_verano_KMeans_k3_profile,Junio,152.8645,216.16199999999998,313.0766499999998
estacion_verano_KMeans_k3_profile,Julio,125.20899999999999,187.3044,343.0960749999998
estacion_verano_KMeans_k3_profile,Agosto,104.211625,171.549,301.62607499999984
estacion_verano_KMeans_k3_profile,total_mean_consumption,2304.898890461775,3466.789708105813,5775.514797479149
mes_01_2025_KMeans_k3_profile,media_consumo,0.14520878136200716,0.27208602150537636,0.3868651209677414
mes_01_2025_KMeans_k3_profile,std_consumo,0.1561810547110696,0.27072113620441246,0.4826602000919039
mes_01_2025_KMeans_k3_profile,min_consumo,0.037333333333333336,0.04528571428571428,0.05352499999998685
mes_01_2025_KMeans_k3_profile,max_consumo,1.3731666666666669,2.0195714285714286,3.44475
mes_01_2025_KMeans_k3_profile,percentil_25_consumo,0.0665,0.10053571428571428,0.09425
mes_01_2025_KMeans_k3_profile,percentil_50_consumo,0.09941666666666667,0.18321428571428572,0.193
mes_01_2025_KMeans_k3_profile,percentil_75_consumo,0.15545833333333334,0.32225,0.45987500000000003
mes_01_2025_KMeans_k3_profile,promedio_por_dia,0.14520878136200713,0.2720860215053763,0.3868651209677415
mes_01_2025_KMeans_k3_profile,consumo_medio_diario,3.4850107526881717,6.530064516129031,9.284762903225795
mes_01_2025_KMeans_k3_profile,Mañana,0.13331720430107522,0.20750345622119812,0.4063326612903225
mes_01_2025_KMeans_k3_profile,Mediodia,0.17968906810035834,0.35593394777265747,0.45881572580645025
mes_01_2025_KMeans_k3_profile,Tarde,0.16814247311827954,0.3196082949308755,0.45458508064516107
mes_01_2025_KMeans_k3_profile,Noche,0.15812634408602147,0.36323387096774196,0.5699233870967741
mes_01_2025_KMeans_k3_profile,Madrugada,0.09475537634408597,0.1388463901689708,0.13475067204301033
mes_01_2025_KMeans_k3_profile,sum_consumo,108.03533333333333,202.43200000000002,287.82764999999966
mes_01_2025_KMeans_k3_profile,Lunes,0.15398437499999998,0.28201339285714283,0.39025520833333327
mes_01_2025_KMeans_k3_profile,Martes,0.13900173611111108,0.28143005952380945,0.38832552083333327
mes_01_2025_KMeans_k3_profile,Miércoles,0.1518722222222222,0.27815119047619047,0.42720895833333294
mes_01_2025_KMeans_k3_profile,Jueves,0.13982916666666662,0.25773809523809527,0.3945029166666662
mes_01_2025_KMeans_k3_profile,Viernes,0.14059305555555554,0.25257380952380953,0.3646318749999986
mes_01_2025_KMeans_k3_profile,Sábado,0.13722916666666665,0.25518601190476187,0.33068229166666663
mes_01_2025_KMeans_k3_profile,Domingo,0.1547847222222222,0.30445833333333333,0.40601197916666587
mes_01_2025_KMeans_k3_profile,Entre semana,0.1449311594202898,0.2693951863354037,0.39330615942028935
mes_01_2025_KMeans_k3_profile,Fin de semana,0.1460069444444444,0.27982217261904757,0.3683471354166662
mes_01_2025_KMeans_k3_profile,s_Mañana,16.531333333333333,25.730428571428572,50.38525
mes_01_2025_KMeans_k3_profile,s_Mediodia,33.42216666666667,66.20371428571428,85.33972499999975
mes_01_2025_KMeans_k3_profile,s_Tarde,20.849666666666668,39.631428571428565,56.36854999999997
mes_01_2025_KMeans_k3_profile,s_Noche,19.607666666666667,45.041000000000004,70.6705
mes_01_2025_KMeans_k3_profile,s_Madrugada,17.6245,25.825428571428574,25.063624999999938
mes_01_2025_KMeans_k3_profile,s_Lunes,14.782499999999999,27.073285714285714,37.4645
mes_01_2025_KMeans_k3_profile,s_Martes,13.344166666666666,27.017285714285716,37.27925
mes_01_2025_KMeans_k3_profile,s_Miércoles,18.224666666666668,33.378142857142855,51.26507499999996
mes_01_2025_KMeans_k3_profile,s_Jueves,16.7795,30.928571428571427,47.34034999999995
mes_01_2025_KMeans_k3_profile,s_Viernes,16.871166666666667,30.308857142857143,43.75582499999983
mes_01_2025_KMeans_k3_profile,s_Sábado,13.174,24.497857142857146,31.7455
mes_01_2025_KMeans_k3_profile,s_Domingo,14.859333333333334,29.228,38.977149999999924
mes_01_2025_KMeans_k3_profile,s_Entre semana,80.002,148.70614285714285,217.10499999999973
mes_01_2025_KMeans_k3_profile,s_Fin de semana,28.033333333333335,53.725857142857144,70.72264999999992
mes_01_2025_KMeans_k3_profile,s_invierno,108.03533333333333,202.43200000000002,287.82764999999966
mes_01_2025_KMeans_k3_profile,std_Mañana,0.061707566464280716,0.10426161471674962,0.1637738530053669
mes_01_2025_KMeans_k3_profile,std_Mediodia,0.06543951040777952,0.09006249937677799,0.17920052341871276
mes_01_2025_KMeans_k3_profile,std_Tarde,0.05823644834898326,0.07096206256409128,0.17468440237508917
mes_01_2025_KMeans_k3_profile,std_Noche,0.07732697610339802,0.09227693882528942,0.13744873222709075
mes_01_2025_KMeans_k3_profile,std_Madrugada,0.037147953835673854,0.03334054001762662,0.08637579347826756
mes_01_2025_KMeans_k3_profile,std_Lunes,0.17331120582631446,0.26100304724185397,0.4198198965929776
mes_01_2025_KMeans_k3_profile,std_Martes,0.13569546903884333,0.2677244525701848,0.42849796497531284
mes_01_2025_KMeans_k3_profile,std_Miércoles,0.15492241272364923,0.26757839272105716,0.516057232682231
mes_01_2025_KMeans_k3_profile,std_Jueves,0.1395920570600612,0.24125874502998743,0.517619704211183
mes_01_2025_KMeans_k3_profile,std_Viernes,0.15325722089452656,0.25397373723684574,0.48135147655773985
mes_01_2025_KMeans_k3_profile,std_Sábado,0.12536841165670362,0.25037476468783676,0.35487913094124646
mes_01_2025_KMeans_k3_profile,std_Domingo,0.1524404273365678,0.3213449467511337,0.5074516192240879
mes_01_2025_KMeans_k3_profile,std_Entre semana,0.15582293419349047,0.2615136989266212,0.48936534572296364
mes_01_2025_KMeans_k3_profile,std_Fin de semana,0.14180645818900992,0.290354338917778,0.44148244577826684
mes_01_2025_KMeans_k3_profile,std_invierno,0.15618105471106966,0.2707211362044124,0.4826602000919039
mes_01_2025_KMeans_k3_profile,Enero,108.03533333333333,202.43200000000002,287.82764999999966
mes_01_2025_KMeans_k3_profile,total_mean_consumption,657.7060034911726,1231.5304599658627,1752.620801238252
mes_02_2025_KMeans_k3_profile,media_consumo,0.1230535714285714,0.23443336640211637,0.3762664434523805
mes_02_2025_KMeans_k3_profile,std_consumo,0.13158944544227102,0.23606217452935155,0.4086277421281977
mes_02_2025_KMeans_k3_profile,min_consumo,0.03475,0.04666666666666667,0.0482749999999869
mes_02_2025_KMeans_k3_profile,max_consumo,1.5635000000000001,1.9452222222222224,2.97425
mes_02_2025_KMeans_k3_profile,percentil_25_consumo,0.06275,0.09305555555555556,0.09293749999999999
mes_02_2025_KMeans_k3_profile,percentil_50_consumo,0.095875,0.153,0.21825
mes_02_2025_KMeans_k3_profile,percentil_75_consumo,0.1360625,0.2722222222222222,0.53775
mes_02_2025_KMeans_k3_profile,promedio_por_dia,0.12305357142857137,0.23443336640211637,0.3762664434523805
mes_02_2025_KMeans_k3_profile,consumo_medio_diario,2.9532857142857143,5.626400793650793,9.030394642857132
mes_02_2025_KMeans_k3_profile,Mañana,0.09262723214285709,0.1990386904761904,0.38615044642857094
mes_02_2025_KMeans_k3_profile,Mediodia,0.1511205357142857,0.2958544973544973,0.4532059523809513
mes_02_2025_KMeans_k3_profile,Tarde,0.13216517857142857,0.2685972222222222,0.4435044642857143
mes_02_2025_KMeans_k3_profile,Noche,0.15116294642857137,0.30423412698412694,0.5230825892857143
mes_02_2025_KMeans_k3_profile,Madrugada,0.0904568452380952,0.12729894179894177,0.15003482142857108
mes_02_2025_KMeans_k3_profile,sum_consumo,82.69200000000001,157.53922222222224,252.8510499999997
mes_02_2025_KMeans_k3_profile,Lunes,0.11875260416666665,0.22271643518518516,0.3269114583333333
mes_02_2025_KMeans_k3_profile,Martes,0.11346093749999997,0.22932060185185182,0.4056203124999983
mes_02_2025_KMeans_k3_profile,Miércoles,0.12033333333333329,0.22953703703703698,0.3496994791666658
mes_02_2025_KMeans_k3_profile,Jueves,0.12001041666666662,0.23399652777777774,0.35594010416666666
mes_02_2025_KMeans_k3_profile,Viernes,0.12393749999999995,0.21921759259259258,0.3089036458333333
mes_02_2025_KMeans_k3_profile,Sábado,0.1495755208333333,0.2502789351851852,0.4904619791666661
mes_02_2025_KMeans_k3_profile,Domingo,0.11530468749999995,0.25596643518518514,0.396328125
mes_02_2025_KMeans_k3_profile,Entre semana,0.1192989583333333,0.22695763888888887,0.3494149999999995
mes_02_2025_KMeans_k3_profile,Fin de semana,0.13244010416666663,0.25312268518518516,0.4433950520833331
mes_02_2025_KMeans_k3_profile,s_Mañana,10.37425,22.292333333333332,43.24884999999995
mes_02_2025_KMeans_k3_profile,s_Mediodia,25.38825,49.70355555555555,76.13859999999981
mes_02_2025_KMeans_k3_profile,s_Tarde,14.8025,30.08288888888889,49.6725
mes_02_2025_KMeans_k3_profile,s_Noche,16.93025,34.074222222222225,58.58525
mes_02_2025_KMeans_k3_profile,s_Madrugada,15.196750000000002,21.386222222222223,25.205849999999952
mes_02_2025_KMeans_k3_profile,s_Lunes,11.40025,21.380777777777777,31.383499999999998
mes_02_2025_KMeans_k3_profile,s_Martes,10.89225,22.01477777777778,38.93954999999984
mes_02_2025_KMeans_k3_profile,s_Miércoles,11.552,22.035555555555554,33.57114999999992
mes_02_2025_KMeans_k3_profile,s_Jueves,11.521,22.46366666666667,34.170249999999996
mes_02_2025_KMeans_k3_profile,s_Viernes,11.898,21.044888888888888,29.65475
mes_02_2025_KMeans_k3_profile,s_Sábado,14.35925,24.026777777777777,47.08434999999995
mes_02_2025_KMeans_k3_profile,s_Domingo,11.06925,24.572777777777777,38.0475
mes_02_2025_KMeans_k3_profile,s_Entre semana,57.2635,108.93966666666667,167.71919999999977
mes_02_2025_KMeans_k3_profile,s_Fin de semana,25.4285,48.599555555555554,85.13184999999994
mes_02_2025_KMeans_k3_profile,s_invierno,82.69200000000001,157.53922222222224,252.85104999999973
mes_02_2025_KMeans_k3_profile,std_Mañana,0.028673833050389227,0.08081628033273025,0.18121670962968103
mes_02_2025_KMeans_k3_profile,std_Mediodia,0.0693595538358096,0.1079647692166661,0.14208622204357227
mes_02_2025_KMeans_k3_profile,std_Tarde,0.046284207013290474,0.06187642783966177,0.10961903842975702
mes_02_2025_KMeans_k3_profile,std_Noche,0.02143615283800615,0.09700258719741406,0.08523929190561752
mes_02_2025_KMeans_k3_profile,std_Madrugada,0.0144498034716828,0.03416843541706836,0.1435966223549118
mes_02_2025_KMeans_k3_profile,std_Lunes,0.10364532236539632,0.2050945040102791,0.33819178981826487
mes_02_2025_KMeans_k3_profile,std_Martes,0.0765930246458768,0.19910878457083808,0.4506919969777336
mes_02_2025_KMeans_k3_profile,std_Miércoles,0.10402629872628848,0.20470048081326767,0.3675767052764429
mes_02_2025_KMeans_k3_profile,std_Jueves,0.09375052125508372,0.22412636965956192,0.35945957768806164
mes_02_2025_KMeans_k3_profile,std_Viernes,0.101802542316187,0.21115731409947688,0.34151384394724404
mes_02_2025_KMeans_k3_profile,std_Sábado,0.2135982200484752,0.27445937512968976,0.46971521778134157
mes_02_2025_KMeans_k3_profile,std_Domingo,0.09386445406358272,0.27313963917846384,0.39704085143914125
mes_02_2025_KMeans_k3_profile,std_Entre semana,0.09936014263286402,0.21504928655958191,0.3825396844091279
mes_02_2025_KMeans_k3_profile,std_Fin de semana,0.1810196594830961,0.27770498772002017,0.43949918874859717
mes_02_2025_KMeans_k3_profile,std_invierno,0.13158944544227105,0.23606217452935155,0.4086277421281978
mes_02_2025_KMeans_k3_profile,Febrero,82.69200000000001,157.53922222222224,252.85104999999973
mes_02_2025_KMeans_k3_profile,total_mean_consumption,504.48601978436864,960.0953984849833,1541.1685856845254
mes_03_2025_KMeans_k3_profile,media_consumo,0.1637182459677419,0.3049976478494623,0.3950606182795677
mes_03_2025_KMeans_k3_profile,std_consumo,0.17572654022187834,0.30701153498934614,0.3807898732354912
mes_03_2025_KMeans_k3_profile,min_consumo,0.0405,0.046625,0.0280999999999478
mes_03_2025_KMeans_k3_profile,max_consumo,1.638125,2.118,4.216
mes_03_2025_KMeans_k3_profile,percentil_25_consumo,0.06809375000000001,0.10771875,0.1575
mes_03_2025_KMeans_k3_profile,percentil_50_consumo,0.11106250000000001,0.1891875,0.3085
mes_03_2025_KMeans_k3_profile,percentil_75_consumo,0.18006250000000001,0.37424999999999997,0.50375
mes_03_2025_KMeans_k3_profile,promedio_por_dia,0.16371824596774193,0.30499764784946237,0.3950606182795677
mes_03_2025_KMeans_k3_profile,consumo_medio_diario,3.9292379032258062,7.319943548387097,9.481454838709624
mes_03_2025_KMeans_k3_profile,Mañana,0.1482620967741935,0.26737399193548383,0.2988314516129028
mes_03_2025_KMeans_k3_profile,Mediodia,0.21355309139784942,0.3903461021505376,0.4347672043010733
mes_03_2025_KMeans_k3_profile,Tarde,0.18628830645161287,0.32770262096774194,0.6023758064516104
mes_03_2025_KMeans_k3_profile,Noche,0.18973084677419352,0.428804435483871,0.4605104838709665
mes_03_2025_KMeans_k3_profile,Madrugada,0.0917990591397849,0.14705712365591395,0.2376634408602111
mes_03_2025_KMeans_k3_profile,sum_consumo,121.806375,226.91825,293.9250999999984
mes_03_2025_KMeans_k3_profile,Lunes,0.15148749999999994,0.3213427083333333,0.3791191666666653
mes_03_2025_KMeans_k3_profile,Martes,0.1551536458333333,0.30601822916666666,0.3953093749999961
mes_03_2025_KMeans_k3_profile,Miércoles,0.1682708333333333,0.30089062499999997,0.3914375
mes_03_2025_KMeans_k3_profile,Jueves,0.16500781249999996,0.28086718749999995,0.32446875
mes_03_2025_KMeans_k3_profile,Viernes,0.1510638020833333,0.27060807291666666,0.4386562499999946
mes_03_2025_KMeans_k3_profile,Sábado,0.17196979166666662,0.30059166666666665,0.4298008333333285
mes_03_2025_KMeans_k3_profile,Domingo,0.1799989583333333,0.34234375,0.4005583333333333
mes_03_2025_KMeans_k3_profile,Entre semana,0.15787723214285712,0.29715476190476187,0.3854801587301567
mes_03_2025_KMeans_k3_profile,Fin de semana,0.17598437499999997,0.32146770833333327,0.4151795833333309
mes_03_2025_KMeans_k3_profile,s_Mañana,18.3845,33.154375,37.05509999999995
mes_03_2025_KMeans_k3_profile,s_Mediodia,39.720875,72.604375,80.86669999999962
mes_03_2025_KMeans_k3_profile,s_Tarde,23.09975,40.635125,74.6945999999997
mes_03_2025_KMeans_k3_profile,s_Noche,23.526625000000003,53.17175,57.10329999999984
mes_03_2025_KMeans_k3_profile,s_Madrugada,17.074625,27.352625,44.20539999999927
mes_03_2025_KMeans_k3_profile,s_Lunes,18.1785,38.561125000000004,45.49429999999984
mes_03_2025_KMeans_k3_profile,s_Martes,14.89475,29.37775,37.94969999999963
mes_03_2025_KMeans_k3_profile,s_Miércoles,16.154,28.8855,37.578
mes_03_2025_KMeans_k3_profile,s_Jueves,15.84075,26.963250000000002,31.149
mes_03_2025_KMeans_k3_profile,s_Viernes,14.502125,25.978375,42.11099999999948
mes_03_2025_KMeans_k3_profile,s_Sábado,20.636375,36.071,51.57609999999942
mes_03_2025_KMeans_k3_profile,s_Domingo,21.599875,41.08125,48.067
mes_03_2025_KMeans_k3_profile,s_Entre semana,79.570125,149.766,194.28199999999896
mes_03_2025_KMeans_k3_profile,s_Fin de semana,42.23625,77.15225,99.64309999999942
mes_03_2025_KMeans_k3_profile,s_primavera,121.806375,226.91825,293.9250999999984
mes_03_2025_KMeans_k3_profile,std_Mañana,0.07061149215374186,0.09149558139982075,0.0482690517111717
mes_03_2025_KMeans_k3_profile,std_Mediodia,0.08417523094396738,0.11529733401801831,0.1247421836571902
mes_03_2025_KMeans_k3_profile,std_Tarde,0.06083927333798382,0.05677555054654275,0.2194590618671929
mes_03_2025_KMeans_k3_profile,std_Noche,0.05634833170985941,0.10638976950689379,0.2102949174749763
mes_03_2025_KMeans_k3_profile,std_Madrugada,0.0238771325147111,0.04720422621981961,0.2627115538297492
mes_03_2025_KMeans_k3_profile,std_Lunes,0.14036915783265388,0.2949653304744291,0.3628255793878414
mes_03_2025_KMeans_k3_profile,std_Martes,0.138506221078099,0.2957006903309907,0.5944185844084381
mes_03_2025_KMeans_k3_profile,std_Miércoles,0.18717537679694443,0.2888299183123105,0.3279574687604926
mes_03_2025_KMeans_k3_profile,std_Jueves,0.15325779179716648,0.25683271910287475,0.2591226473729746
mes_03_2025_KMeans_k3_profile,std_Viernes,0.14580204671652694,0.2672198945523512,0.4477362752458761
mes_03_2025_KMeans_k3_profile,std_Sábado,0.18920389398201903,0.31980174736797184,0.3250335645229981
mes_03_2025_KMeans_k3_profile,std_Domingo,0.21019183790666884,0.34846859632088967,0.2817940065275447
mes_03_2025_KMeans_k3_profile,std_Entre semana,0.1594809385881501,0.28337268885187794,0.4123333921060721
mes_03_2025_KMeans_k3_profile,std_Fin de semana,0.20132054049351605,0.33809973573217567,0.3038994436336294
mes_03_2025_KMeans_k3_profile,std_primavera,0.1757265402218783,0.3070115349893461,0.3807898732354913
mes_03_2025_KMeans_k3_profile,Marzo,121.806375,226.91825,293.9250999999984
mes_03_2025_KMeans_k3_profile,total_mean_consumption,741.6118278428876,1380.3022659308167,1789.5723618897298
mes_04_2025_KMeans_k3_profile,media_consumo,0.12652662037037032,0.24387791666666664,0.4600819444444444
mes_04_2025_KMeans_k3_profile,std_consumo,0.1370354040798967,0.25475709342112995,0.1184863516566282
