date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;año;mes;cluster_k2_2023_01;cluster_k2_2023_02;cluster_k2_2023_03;cluster_k2_2023_04;cluster_k2_2023_05;cluster_k2_2023_06;cluster_k2_2023_07;cluster_k2_2023_08;cluster_k2_2023_09;cluster_k2_2023_10;cluster_k2_2023_11;cluster_k2_2023_12;cluster_k2_2024_01;cluster_k2_2024_02;cluster_k2_2024_03;cluster_k2_2024_04;cluster_k2_2024_05;cluster_k2_2024_06;cluster_k2_2024_07;cluster_k2_2024_08;cluster_k2_2024_09;cluster_k2_2024_10;cluster_k2_2024_11;cluster_k2_2024_12
2023-12-27;13:00;0.19;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-27;14:00;0.65;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-27;15:00;0.566;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-27;16:00;0.373;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-27;17:00;0.29;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-27;18:00;0.295;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-27;19:00;0.271;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-27;20:00;0.347;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-27;21:00;0.374;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-27;22:00;0.606;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-27;23:00;0.332;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-27;24:00:00;0.327;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-28;1:00;0.152;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-28;2:00;0.076;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-28;3:00;0.137;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-28;4:00;0.094;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-28;5:00;0.134;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-28;6:00;0.076;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-28;7:00;0.074;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-28;8:00;0.12;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-28;9:00;0.413;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-28;10:00;0.381;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-28;11:00;0.159;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-28;12:00;0.214;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-28;13:00;0.168;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-28;14:00;0.307;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-28;15:00;0.877;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-28;16:00;0.345;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-28;17:00;0.41;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-28;18:00;0.313;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-28;19:00;0.352;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-28;20:00;0.369;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-28;21:00;0.255;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-28;22:00;0.489;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-28;23:00;0.335;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-28;24:00:00;0.374;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-29;1:00;0.077;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-29;2:00;0.076;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-29;3:00;0.18;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-29;4:00;0.129;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-29;5:00;0.128;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-29;6:00;0.075;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-29;7:00;0.074;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-29;8:00;0.202;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-29;9:00;0.121;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-29;10:00;0.175;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-29;11:00;0.475;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-29;12:00;0.258;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-29;13:00;0.185;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-29;14:00;0.263;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-29;15:00;0.105;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-29;16:00;0.845;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-29;17:00;0.383;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-29;18:00;0.308;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-29;19:00;0.162;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-29;20:00;0.191;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-29;21:00;0.143;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-29;22:00;0.098;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-29;23:00;0.184;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-29;24:00:00;0.058;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-30;1:00;0.119;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-30;2:00;0.33;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-30;3:00;0.163;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-30;4:00;0.079;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-30;5:00;0.178;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-30;6:00;0.091;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-30;7:00;0.075;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-30;8:00;0.134;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-30;9:00;0.071;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-30;10:00;0.137;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-30;11:00;0.179;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-30;12:00;0.123;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-30;13:00;0.133;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-30;14:00;0.105;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-30;15:00;0.088;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-30;16:00;0.075;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-30;17:00;0.189;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-30;18:00;0.091;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-30;19:00;0.37;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-30;20:00;0.259;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-30;21:00;0.179;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-30;22:00;0.162;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-30;23:00;0.128;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-30;24:00:00;0.078;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-31;1:00;0.143;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-31;2:00;0.136;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-31;3:00;0.271;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-31;4:00;0.147;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-31;5:00;0.078;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-31;6:00;0.152;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-31;7:00;0.129;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-31;8:00;0.139;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-31;9:00;0.07;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-31;10:00;0.076;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-31;11:00;0.14;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-31;12:00;0.16;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-31;13:00;0.212;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-31;14:00;0.174;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-31;15:00;1.115;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-31;16:00;0.586;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-31;17:00;1.198;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-31;18:00;1.082;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-31;19:00;1.059;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-31;20:00;0.183;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-31;21:00;0.16;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-31;22:00;0.055;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-31;23:00;0.08;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2023-12-31;24:00:00;0.156;Real;;;;2023;12;;;;;;;;;;;;0.0;;;;;;;;;;;;
2024-01-01;1:00;0.1;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-01;2:00;0.101;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-01;3:00;0.074;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-01;4:00;0.128;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-01;5:00;0.082;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-01;6:00;0.256;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-01;7:00;0.078;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-01;8:00;0.108;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-01;9:00;0.173;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-01;10:00;0.099;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-01;11:00;0.111;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-01;12:00;0.077;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-01;13:00;0.253;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-01;14:00;2.202;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-01;15:00;0.865;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-01;16:00;0.526;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-01;17:00;0.364;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-01;18:00;0.45;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-01;19:00;0.28;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-01;20:00;0.258;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-01;21:00;0.073;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-01;22:00;0.494;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-01;23:00;0.318;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-01;24:00:00;0.33;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-02;1:00;0.204;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-02;2:00;0.075;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-02;3:00;0.132;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-02;4:00;0.117;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-02;5:00;0.091;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-02;6:00;0.056;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-02;7:00;0.138;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-02;8:00;0.096;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-02;9:00;0.407;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-02;10:00;0.653;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-02;11:00;0.222;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-02;12:00;0.201;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-02;13:00;0.231;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-02;14:00;0.411;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-02;15:00;0.992;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-02;16:00;0.39;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-02;17:00;0.286;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-02;18:00;0.347;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-02;19:00;0.346;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-02;20:00;0.394;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-02;21:00;0.336;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-02;22:00;1.01;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-02;23:00;0.757;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-02;24:00:00;0.284;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-03;1:00;0.193;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-03;2:00;0.115;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-03;3:00;0.137;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-03;4:00;0.078;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-03;5:00;0.058;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-03;6:00;0.144;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-03;7:00;0.131;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-03;8:00;0.123;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-03;9:00;0.117;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-03;10:00;0.171;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-03;11:00;0.08;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-03;12:00;0.169;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-03;13:00;0.07;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-03;14:00;0.351;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-03;15:00;0.461;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-03;16:00;0.347;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-03;17:00;0.297;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-03;18:00;0.384;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-03;19:00;0.367;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-03;20:00;0.35;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-03;21:00;0.33;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-03;22:00;0.825;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-03;23:00;0.456;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-03;24:00:00;0.264;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-04;1:00;0.159;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-04;2:00;0.144;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-04;3:00;0.118;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-04;4:00;0.113;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-04;5:00;0.06;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-04;6:00;0.117;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-04;7:00;0.119;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-04;8:00;0.192;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-04;9:00;0.084;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-04;10:00;0.393;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-04;11:00;0.545;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-04;12:00;0.461;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-04;13:00;0.224;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-04;14:00;0.183;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-04;15:00;0.739;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-04;16:00;0.303;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-04;17:00;0.286;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-04;18:00;0.365;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-04;19:00;0.337;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-04;20:00;0.34;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-04;21:00;0.291;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-04;22:00;0.75;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-04;23:00;0.367;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-04;24:00:00;0.233;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-05;1:00;0.111;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-05;2:00;0.168;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-05;3:00;0.165;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-05;4:00;0.105;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-05;5:00;0.092;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-05;6:00;0.174;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-05;7:00;0.115;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-05;8:00;0.149;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-05;9:00;0.111;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-05;10:00;0.137;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-05;11:00;0.175;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-05;12:00;0.398;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-05;13:00;0.687;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-05;14:00;0.3;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-05;15:00;0.87;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-05;16:00;0.414;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-05;17:00;0.38;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-05;18:00;0.39;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-05;19:00;0.123;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-05;20:00;0.176;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-05;21:00;1.195;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-05;22:00;1.109;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-05;23:00;0.354;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-05;24:00:00;0.254;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-06;1:00;0.22;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-06;2:00;0.193;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-06;3:00;0.074;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-06;4:00;0.116;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-06;5:00;0.15;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-06;6:00;0.075;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-06;7:00;0.064;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-06;8:00;0.17;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-06;9:00;0.073;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-06;10:00;0.075;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-06;11:00;1.216;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-06;12:00;0.504;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-06;13:00;0.376;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-06;14:00;0.142;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-06;15:00;1.173;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-06;16:00;0.48;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-06;17:00;0.364;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-06;18:00;0.371;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-06;19:00;0.407;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-06;20:00;0.205;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-06;21:00;0.316;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-06;22:00;0.418;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-06;23:00;0.3;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-06;24:00:00;0.24;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-07;1:00;0.278;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-07;2:00;0.249;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-07;3:00;0.151;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-07;4:00;0.145;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
2024-01-07;5:00;0.089;Real;;;;2024;1;;;;;;;;;;;;;0.0;;;;;;;;;;;
