date_only,mean,median,min,max,std,p25,p50,p75
2023-10-02,0.21933695652173912,0.1555,0.028,1.151,0.19341994673948842,0.09875,0.1555,0.259
2023-10-03,0.22233152173913043,0.1515,0.032,1.405,0.20361450162182104,0.1,0.1515,0.2695
2023-10-04,0.2134076086956522,0.1395,0.028,2.613,0.24695426916560131,0.09075,0.1395,0.237
2023-10-05,0.19587228260869566,0.132,0.022,1.087,0.17374077120361453,0.09075,0.132,0.2405
2023-10-06,0.2035896739130435,0.133,0.029,1.115,0.1956118956889976,0.09475,0.133,0.21675
2023-10-07,0.20927989130434782,0.139,0.029,1.282,0.19590586191715428,0.096,0.139,0.2655
2023-10-08,0.2079701086956522,0.13,0.028,1.824,0.21705257886594842,0.093,0.13,0.2405
2023-10-09,0.21178804347826088,0.1385,0.029,1.712,0.20755683681970824,0.095,0.1385,0.2445
2023-10-10,0.20503532608695654,0.14100000000000001,0.028,1.577,0.18881037689092126,0.08875,0.14100000000000001,0.251
2023-10-11,0.20192934782608696,0.1235,0.029,1.566,0.21600582898484885,0.08675,0.1235,0.21025
2023-10-12,0.19164402173913045,0.1145,0.0,1.633,0.22183954954139667,0.082,0.1145,0.20575
2023-10-13,0.19155978260869566,0.115,0.026,1.427,0.20102598341404038,0.08375,0.115,0.229
2023-10-14,0.20730978260869568,0.1145,0.028,1.714,0.24755885373397163,0.081,0.1145,0.23
2023-10-15,0.21276902173913045,0.1275,0.026,1.391,0.22221746821395902,0.082,0.1275,0.2605
2023-10-16,0.20727173913043478,0.1465,0.027,1.49,0.19544795767230494,0.08975,0.1465,0.23825
2023-10-17,0.20532065217391307,0.132,0.025,1.543,0.20170107757506245,0.089,0.132,0.24075
2023-10-18,0.20905978260869565,0.14,0.028,1.52,0.1977072443145383,0.09475,0.14,0.234
2023-10-19,0.23039945652173915,0.1445,0.028,2.879,0.25831691812662894,0.09775,0.1445,0.2685
2023-10-20,0.3133233695652174,0.1215,0.029,5.228,0.7791201362436551,0.082,0.1215,0.241
2023-10-21,0.21005163043478262,0.122,0.029,1.383,0.2101021032374508,0.08175,0.122,0.2545
2023-10-22,0.22841847826086958,0.1235,0.027,1.878,0.2710121987378206,0.084,0.1235,0.24525
2023-10-23,0.20132065217391304,0.1335,0.028,1.124,0.1884690664276726,0.08574999999999999,0.1335,0.24425
2023-10-24,0.22058152173913045,0.134,0.009,1.531,0.24054853047968117,0.07975,0.134,0.25825
2023-10-25,0.22655978260869564,0.1345,0.013,2.132,0.25587922200290836,0.083,0.1345,0.26375000000000004
2023-10-26,0.20898369565217392,0.1265,0.016,1.39,0.22953822796773204,0.07975,0.1265,0.22875
2023-10-27,0.20447826086956522,0.116,0.01,1.369,0.2197692487289462,0.084,0.116,0.23325
2023-10-28,0.22678260869565217,0.1395,0.01,2.006,0.2378783755400634,0.08875,0.1395,0.24475
2023-10-29,0.23275781250000002,0.132,0.016,1.742,0.26563602415304943,0.084,0.132,0.26
2023-10-30,0.1948451086956522,0.1245,0.017,1.202,0.20017552359988852,0.081,0.1245,0.22175
2023-10-31,0.20375815217391305,0.1275,0.012,1.797,0.230851247123518,0.077,0.1275,0.23125
2023-11-01,0.23494021739130436,0.131,0.009,1.724,0.27306292097998514,0.074,0.131,0.2595
2023-11-02,0.21012228260869567,0.1415,0.015,1.392,0.20942703396148166,0.078,0.1415,0.256
2023-11-03,0.20538858695652173,0.121,0.01,1.237,0.20732668105173302,0.078,0.121,0.2565
2023-11-04,0.25037228260869565,0.133,0.023,2.18,0.2947522119978225,0.07975,0.133,0.2835
2023-11-05,0.22237228260869565,0.124,0.012,1.507,0.25448588981019493,0.078,0.124,0.25925
2023-11-06,0.2216875,0.128,0.012,1.382,0.2401321903351357,0.078,0.128,0.2475
2023-11-07,0.213625,0.125,0.019,1.409,0.21734990592965386,0.075,0.125,0.268
2023-11-08,0.23866847826086957,0.128,0.011,3.464,0.36617828758027915,0.07975,0.128,0.23425
2023-11-09,0.22066304347826085,0.1265,0.014,1.6,0.2383562477990171,0.077,0.1265,0.26
2023-11-10,0.2020407608695652,0.123,0.012,1.7,0.22336922420764516,0.077,0.123,0.227
2023-11-11,0.20264945652173913,0.1095,0.02,1.561,0.22653500478308952,0.06975,0.1095,0.23575
2023-11-12,0.2291413043478261,0.1275,0.017,1.579,0.26255494119305406,0.07275,0.1275,0.27925
2023-11-13,0.21533967391304348,0.1315,0.01,1.966,0.24505603285601943,0.082,0.1315,0.22275
2023-11-14,0.21872826086956523,0.132,0.025,1.65,0.22879311851377002,0.08475,0.132,0.2525
2023-11-15,0.2101467391304348,0.1315,0.021,2.089,0.22268868603617997,0.08,0.1315,0.25225
2023-11-16,0.21817119565217394,0.14,0.022,1.548,0.23151123120968278,0.082,0.14,0.261
2023-11-17,0.22437228260869566,0.1245,0.021,1.604,0.26114781222347605,0.08175,0.1245,0.24625
2023-11-18,0.20317663043478262,0.125,0.024,1.563,0.2345181942421034,0.078,0.125,0.221
2023-11-19,0.2154592391304348,0.123,0.011,1.598,0.2596878517573998,0.07875,0.123,0.222
2023-11-20,0.23233423913043477,0.133,0.013,1.983,0.25655109220520006,0.07975,0.133,0.26925
2023-11-21,0.21805706521739132,0.1465,0.01,1.426,0.2212093574895846,0.081,0.1465,0.25625
2023-11-22,0.2112717391304348,0.131,0.018,1.514,0.22103157224566863,0.078,0.131,0.24725
2023-11-23,0.30950543478260867,0.1295,0.012,5.079,0.6791033597821357,0.07175,0.1295,0.272
2023-11-24,0.20667663043478263,0.131,0.019,1.714,0.2385347558577215,0.071,0.131,0.2475
2023-11-25,0.22442119565217392,0.1195,0.011,2.256,0.28014206066641417,0.07375,0.1195,0.2555
2023-11-26,0.23576630434782608,0.125,0.015,1.892,0.278968604008179,0.074,0.125,0.2675
2023-11-27,0.2318641304347826,0.123,0.019,1.447,0.26986671049735683,0.073,0.123,0.2485
2023-11-28,0.21790489130434784,0.1215,0.019,1.654,0.2529305494879837,0.078,0.1215,0.24825
2023-11-29,0.22176902173913043,0.1425,0.019,1.696,0.2417730789563474,0.074,0.1425,0.259
2023-11-30,0.22224728260869567,0.1415,0.023,2.129,0.24489972644818125,0.07975,0.1415,0.26125
2023-12-01,0.20094021739130435,0.128,0.015,1.458,0.20848246735779233,0.079,0.128,0.234
2023-12-02,0.22440217391304348,0.12,0.025,1.843,0.27602995374253986,0.079,0.12,0.22625
2023-12-03,0.21831521739130436,0.1325,0.015,1.691,0.2451052125463498,0.077,0.1325,0.24025
2023-12-04,0.2190434782608696,0.131,0.02,1.571,0.24198916421542108,0.08075,0.131,0.24
2023-12-05,0.20734510869565217,0.119,0.02,1.47,0.2247545144087814,0.074,0.119,0.2575
2023-12-06,0.369375,0.1355,0.015,5.244,0.8103883857947757,0.0785,0.1355,0.29774999999999996
2023-12-07,0.22325,0.144,0.01,1.996,0.2586537194667911,0.07675,0.144,0.242
2023-12-08,0.2106929347826087,0.1255,0.01,1.782,0.23879674700561648,0.071,0.1255,0.24825
2023-12-09,0.2338016304347826,0.1355,0.002,2.991,0.3057059214442106,0.075,0.1355,0.266
2023-12-10,0.22923641304347825,0.132,0.002,1.587,0.2655730036183251,0.073,0.132,0.275
2023-12-11,0.21255978260869562,0.1325,0.013,1.492,0.2215909202242686,0.074,0.1325,0.25075000000000003
2023-12-12,0.22040217391304348,0.133,0.013,1.723,0.22645793155386185,0.076,0.133,0.26925
2023-12-13,0.23063858695652173,0.1435,0.012,2.718,0.2776882523306784,0.085,0.1435,0.261
2023-12-14,0.22451630434782607,0.138,0.013,1.908,0.24680902998295634,0.076,0.138,0.2635
2023-12-15,0.23146739130434782,0.151,0.019,2.213,0.2555492114617744,0.078,0.151,0.28374999999999995
2023-12-16,0.25397282608695654,0.134,0.011,1.975,0.3011179611174378,0.075,0.134,0.294
2023-12-17,0.2511141304347826,0.1555,0.016,1.677,0.27781050922678213,0.08,0.1555,0.293
2023-12-18,0.24033423913043478,0.1535,0.012,2.466,0.2938491702324273,0.082,0.1535,0.27225
2023-12-19,0.25973913043478264,0.1465,0.011,2.615,0.3224779271601527,0.075,0.1465,0.2805
2023-12-20,0.2977989130434783,0.155,0.011,3.569,0.44130053375079176,0.077,0.155,0.31
2023-12-21,0.25266032608695654,0.156,0.012,1.867,0.29053171465914307,0.07875,0.156,0.273
2023-12-22,0.24744021739130434,0.148,0.024,1.868,0.2908288947260606,0.07975,0.148,0.275
2023-12-23,0.20146467391304346,0.1195,0.024,2.491,0.2520158484093503,0.072,0.1195,0.2395
2023-12-24,0.2838641304347826,0.122,0.011,2.377,0.37501924821271776,0.077,0.122,0.31325000000000003
2023-12-25,0.28400271739130434,0.1275,0.025,3.196,0.405782357327769,0.079,0.1275,0.28625
2023-12-26,0.26933152173913044,0.1385,0.025,2.633,0.36605880006798747,0.081,0.1385,0.276
2023-12-27,0.25077445652173913,0.148,0.011,2.321,0.30764052538756864,0.079,0.148,0.283
2023-12-28,0.24905706521739132,0.136,0.022,2.692,0.32060596492515075,0.075,0.136,0.29474999999999996
2023-12-29,0.2844728260869565,0.1495,0.018,2.32,0.37217693679766034,0.076,0.1495,0.29325
2023-12-30,0.29115760869565216,0.1505,0.03,2.953,0.38161671306596207,0.079,0.1505,0.2795
2023-12-31,0.2726005434782609,0.146,0.018,2.198,0.31840126124195356,0.08,0.146,0.322
2024-01-01,0.24602445652173915,0.1285,0.017,2.202,0.2792407123290713,0.07775,0.1285,0.303
2024-01-02,0.2660380434782609,0.1505,0.024,1.935,0.298276536592673,0.083,0.1505,0.3105
2024-01-03,0.24266304347826087,0.1375,0.018,1.697,0.2712810472312751,0.078,0.1375,0.2705
2024-01-04,0.23649728260869568,0.153,0.013,1.472,0.23672288031248767,0.085,0.153,0.289
2024-01-05,0.2718152173913044,0.161,0.012,1.525,0.2954352510461736,0.08175,0.161,0.325
2024-01-06,0.3471766304347826,0.1615,0.011,3.677,0.49664898190119383,0.082,0.1615,0.35475
2024-01-07,0.23862500000000003,0.138,0.017,2.222,0.2828581077644149,0.07775,0.138,0.26225
2024-01-08,0.24493206521739133,0.1585,0.011,1.765,0.2704634296202275,0.076,0.1585,0.26825
2024-01-09,0.2620679347826087,0.151,0.028,2.56,0.33267376603716037,0.078,0.151,0.29274999999999995
2024-01-10,0.27366576086956523,0.1545,0.019,2.454,0.3388650390388454,0.07875,0.1545,0.30774999999999997
2024-01-11,0.25710326086956525,0.1475,0.01,2.721,0.3241626314852825,0.077,0.1475,0.2945
2024-01-12,0.2240923913043478,0.1385,0.02,1.907,0.2634585049133161,0.079,0.1385,0.253
2024-01-13,0.30142934782608694,0.155,0.019,3.101,0.3904398280143123,0.081,0.155,0.322
2024-01-14,0.4039782608695652,0.132,0.024,5.245,0.8522764288907351,0.076,0.132,0.35075
2024-01-15,0.23676086956521739,0.136,0.02,2.183,0.28285989328213307,0.076,0.136,0.259
2024-01-16,0.25097282608695654,0.1325,0.024,2.04,0.31384951759646484,0.077,0.1325,0.272
2024-01-17,0.2258342391304348,0.1455,0.014,1.894,0.24513217748301944,0.077,0.1455,0.25525
2024-01-18,0.2541114130434783,0.152,0.024,1.79,0.28522318061067714,0.082,0.152,0.2935
2024-01-19,0.2557663043478261,0.1605,0.025,1.802,0.2881717618211413,0.08375,0.1605,0.291
2024-01-20,0.26923097826086956,0.156,0.01,1.646,0.2940182081464618,0.078,0.156,0.34375
2024-01-21,0.31778260869565217,0.175,0.0,2.521,0.3713265732504147,0.086,0.175,0.3625
2024-01-22,0.2529320652173913,0.166,0.02,2.146,0.2765891477990267,0.091,0.166,0.27675000000000005
2024-01-23,0.2235054347826087,0.1435,0.011,1.511,0.22525786609442217,0.086,0.1435,0.269
2024-01-24,0.3455163043478261,0.146,0.024,5.14,0.7630412188347369,0.083,0.146,0.256
2024-01-25,0.27213043478260873,0.1305,0.018,5.1,0.480400314846319,0.07775,0.1305,0.2695
2024-01-26,0.2992418478260869,0.12,0.011,5.107,0.673418339630979,0.075,0.12,0.23825
2024-01-27,0.20303804347826088,0.1125,0.012,1.472,0.25144171467449544,0.06875,0.1125,0.213
2024-01-28,0.23286141304347827,0.1255,0.024,2.698,0.31251821497678467,0.071,0.1255,0.25075000000000003
2024-01-29,0.2787445652173913,0.1485,0.014,3.101,0.3351904171873017,0.079,0.1485,0.32425000000000004
2024-01-30,0.25424728260869567,0.144,0.012,2.195,0.3006889205941457,0.08075,0.144,0.29325
2024-01-31,0.29629347826086955,0.148,0.03,5.022,0.5738101213164496,0.07875,0.148,0.26125
2024-02-01,0.25083695652173915,0.1395,0.011,2.244,0.2971578183132952,0.077,0.1395,0.28825
2024-02-02,0.226,0.137,0.025,1.81,0.24454820713527833,0.081,0.137,0.2745
2024-02-03,0.24528260869565216,0.1275,0.011,2.167,0.293204816346647,0.078,0.1275,0.28874999999999995
2024-02-04,0.26262771739130436,0.1315,0.013,2.513,0.3429568891063586,0.081,0.1315,0.293
2024-02-05,0.2323233695652174,0.1365,0.01,2.504,0.2859277958007991,0.078,0.1365,0.25
2024-02-06,0.33173097826086956,0.1415,0.015,5.115,0.6715231504565126,0.077,0.1415,0.26425
2024-02-07,0.23386141304347824,0.139,0.01,2.687,0.2910048359199347,0.0815,0.139,0.2415
2024-02-08,0.24358423913043478,0.1615,0.011,1.715,0.26658876160917444,0.08175,0.1615,0.26975000000000005
2024-02-09,0.23354619565217394,0.1645,0.03,2.064,0.24633837970399133,0.09075,0.1645,0.27225
2024-02-10,0.2434891304347826,0.149,0.024,1.889,0.27704365701533357,0.082,0.149,0.278
2024-02-11,0.23206793478260868,0.1395,0.015,2.228,0.2660778568201444,0.081,0.1395,0.2925
2024-02-12,0.24124184782608696,0.138,0.019,1.933,0.27793244761533004,0.082,0.138,0.2565
2024-02-13,0.2333016304347826,0.15,0.024,1.615,0.2538092544688042,0.08,0.15,0.26
2024-02-14,0.33568478260869566,0.1405,0.016,5.033,0.7503206751956862,0.081,0.1405,0.259
2024-02-15,0.23225,0.141,0.017,1.65,0.2615041119083199,0.08,0.141,0.2535
2024-02-16,0.22141032608695652,0.131,0.021,1.962,0.25540079653078257,0.076,0.131,0.24225
2024-02-17,0.23447826086956522,0.113,0.024,1.609,0.28734062909429,0.07575,0.113,0.267
2024-02-18,0.26142391304347823,0.133,0.019,2.631,0.33663625316808077,0.07775,0.133,0.30274999999999996
2024-02-19,0.25550815217391304,0.157,0.025,1.875,0.2771260249792987,0.08574999999999999,0.157,0.2875
2024-02-20,0.24538858695652174,0.149,0.02,1.62,0.2633181757261597,0.08275,0.149,0.29125
2024-02-21,0.2320461956521739,0.1345,0.025,2.16,0.28391947382121446,0.082,0.1345,0.23425
2024-02-22,0.24089130434782607,0.14,0.01,1.638,0.26523082154610456,0.07875,0.14,0.26875000000000004
2024-02-23,0.21793478260869567,0.127,0.024,1.757,0.2505080528913997,0.07675,0.127,0.25425
2024-02-24,0.25959782608695653,0.1445,0.011,2.053,0.3035528336699375,0.0865,0.1445,0.27925
2024-02-25,0.35979347826086955,0.142,0.015,5.047,0.7595974452026817,0.08,0.142,0.33125000000000004
2024-02-26,0.24172826086956523,0.138,0.016,1.879,0.2764775950444173,0.078,0.138,0.256
2024-02-27,0.2524266304347826,0.15,0.027,1.956,0.3006959865813114,0.08,0.15,0.2565
2024-02-28,0.24997826086956523,0.15,0.024,2.354,0.2923436344715594,0.08,0.15,0.28150000000000003
2024-02-29,0.23755978260869565,0.13,0.024,1.836,0.27524949635674034,0.076,0.13,0.27925
2024-03-01,0.22664194373401536,0.132,0.01,1.67,0.25638440626269327,0.079,0.132,0.251
2024-03-02,0.25813299232736575,0.134,0.011,2.027,0.3240565678871001,0.079,0.134,0.264
2024-03-03,0.24870076726342713,0.135,0.002,2.144,0.30012242796672256,0.077,0.135,0.2585
2024-03-04,0.2426547314578005,0.143,0.025,1.838,0.27763647320407475,0.081,0.143,0.263
2024-03-05,0.24373913043478262,0.142,0.015,2.782,0.2874933193930812,0.08,0.142,0.2715
2024-03-06,0.2376854219948849,0.145,0.017,1.977,0.28619316727005384,0.079,0.145,0.249
2024-03-07,0.235076726342711,0.138,0.012,2.421,0.2890850185397497,0.077,0.138,0.2525
2024-03-08,0.2184833759590793,0.143,0.017,1.523,0.2314769504056214,0.075,0.143,0.251
2024-03-09,0.2429386189258312,0.124,0.013,2.879,0.3154888373288559,0.0755,0.124,0.267
2024-03-10,0.23473913043478262,0.143,0.021,2.109,0.27783568927355917,0.079,0.143,0.26
2024-03-11,0.2372787723785166,0.138,0.012,2.288,0.2872697857050093,0.078,0.138,0.25
2024-03-12,0.22705626598465473,0.14,0.017,2.313,0.26267683548981713,0.0785,0.14,0.258
2024-03-13,0.20753452685421994,0.129,0.012,1.509,0.22935959497008113,0.079,0.129,0.23
2024-03-14,0.21179283887468028,0.136,0.025,1.513,0.22427250034305424,0.078,0.136,0.2435
2024-03-15,0.2098363171355499,0.133,0.011,1.692,0.24076102378732253,0.081,0.133,0.2265
2024-03-16,0.20028132992327366,0.124,0.01,1.854,0.24202067645145867,0.078,0.124,0.218
2024-03-17,0.22298976982097185,0.138,0.025,1.778,0.23659529418060798,0.083,0.138,0.2515
2024-03-18,0.2111713554987212,0.142,0.025,1.645,0.22998034207621143,0.076,0.142,0.2315
2024-03-19,0.21798209718670075,0.132,0.025,2.787,0.2782634652427872,0.078,0.132,0.237
2024-03-20,0.21438618925831202,0.136,0.012,1.755,0.23011295267381518,0.082,0.136,0.248
2024-03-21,0.2045012787723785,0.13,0.01,1.43,0.21203517940675048,0.081,0.13,0.238
2024-03-22,0.19156521739130436,0.129,0.011,1.405,0.19584881719664377,0.079,0.129,0.2185
2024-03-23,0.19203580562659847,0.12,0.023,1.397,0.20056799792487556,0.075,0.12,0.236
2024-03-24,0.1930153452685422,0.112,0.013,1.947,0.22812479663737117,0.0685,0.112,0.223
2024-03-25,0.27345524296675194,0.149,0.025,1.868,0.31347070761098733,0.0845,0.149,0.308
2024-03-26,0.2531278772378517,0.15,0.025,1.613,0.2787362304573715,0.0825,0.15,0.2885
2024-03-27,0.25005115089514063,0.141,0.014,2.116,0.2988661435088483,0.081,0.141,0.28049999999999997
2024-03-28,0.21628388746803068,0.114,0.014,4.021,0.318005101912351,0.074,0.114,0.2205
2024-03-29,0.1901611253196931,0.1,0.025,1.502,0.23409175742674213,0.067,0.1,0.195
2024-03-30,0.18249104859335039,0.095,0.02,1.497,0.223125201823769,0.066,0.095,0.1965
2024-03-31,0.22683957219251336,0.0935,0.009,2.273,0.3137267316145934,0.06325,0.0935,0.24825
2024-04-01,0.2396777493606138,0.124,0.011,2.94,0.2861802524876516,0.075,0.124,0.291
2024-04-02,0.237230179028133,0.127,0.017,2.519,0.3020765707135699,0.0735,0.127,0.2435
2024-04-03,0.20225575447570332,0.112,0.015,1.988,0.24970360083123178,0.0725,0.112,0.223
2024-04-04,0.2335319693094629,0.095,0.018,4.994,0.5090160829416801,0.0665,0.095,0.20350000000000001
2024-04-05,0.16500255754475704,0.104,0.018,1.114,0.16838993968855145,0.0665,0.104,0.2065
2024-04-06,0.1791687979539642,0.099,0.019,1.673,0.2055267582512539,0.07,0.099,0.2015
2024-04-07,0.22163938618925833,0.123,0.011,2.047,0.2717256259135008,0.078,0.123,0.2285
2024-04-08,0.2115907928388747,0.133,0.01,2.023,0.21642978684312278,0.0815,0.133,0.241
2024-04-09,0.2364705882352941,0.135,0.013,2.066,0.26987836487024613,0.085,0.135,0.262
2024-04-10,0.21664194373401532,0.121,0.019,2.851,0.3043799239990184,0.081,0.121,0.2375
2024-04-11,0.27267007672634275,0.116,0.013,4.947,0.6330875874913641,0.077,0.116,0.214
2024-04-12,0.20595907928388746,0.117,0.013,2.102,0.24860522378976757,0.074,0.117,0.23399999999999999
2024-04-13,0.193537084398977,0.113,0.025,1.297,0.21464432842212527,0.0775,0.113,0.206
2024-04-14,0.20556010230179028,0.121,0.03,1.315,0.21584880948927712,0.081,0.121,0.2385
2024-04-15,0.20882097186700768,0.137,0.026,1.969,0.23240812614346035,0.089,0.137,0.2285
2024-04-16,0.21692838874680306,0.136,0.011,1.317,0.2237939871954408,0.0845,0.136,0.231
2024-04-17,0.26360869565217393,0.128,0.01,4.94,0.5482838239602724,0.082,0.128,0.246
2024-04-18,0.1900537084398977,0.128,0.01,1.541,0.18180342915246894,0.08,0.128,0.2295
2024-04-19,0.19231457800511506,0.121,0.021,1.815,0.20928262271758794,0.0785,0.121,0.2165
2024-04-20,0.20365728900255753,0.123,0.028,1.627,0.23957037441908027,0.08,0.123,0.2205
2024-04-21,0.22672122762148336,0.122,0.012,2.219,0.27754329121229104,0.077,0.122,0.2455
2024-04-22,0.2102557544757033,0.124,0.011,1.589,0.2393241896575911,0.078,0.124,0.2335
2024-04-23,0.2490076726342711,0.131,0.021,1.893,0.29689896829877543,0.08,0.131,0.2655
2024-04-24,0.21202813299232737,0.126,0.022,2.935,0.26419661817036794,0.079,0.126,0.229
2024-04-25,0.2216240409207161,0.132,0.025,2.174,0.26982693282354614,0.076,0.132,0.2455
2024-04-26,0.2736624040920716,0.125,0.025,5.003,0.5839186003978771,0.0755,0.125,0.2305
2024-04-27,0.21753452685421995,0.115,0.026,2.228,0.25485345856648917,0.078,0.115,0.2435
2024-04-28,0.20926598465473145,0.122,0.024,1.367,0.22769374583257998,0.0775,0.122,0.239
2024-04-29,0.19729411764705881,0.127,0.026,1.512,0.21508325863440975,0.074,0.127,0.23349999999999999
2024-04-30,0.19494629156010232,0.115,0.025,1.704,0.23263998747995532,0.0765,0.115,0.201
2024-05-01,0.23477749360613812,0.132,0.028,1.723,0.26505088839858915,0.083,0.132,0.2435
2024-05-02,0.20339641943734016,0.124,0.025,2.054,0.23901924370004518,0.0745,0.124,0.224
2024-05-03,0.1802992327365729,0.111,0.01,1.64,0.19653140931048055,0.076,0.111,0.2025
2024-05-04,0.22452429667519183,0.132,0.027,1.628,0.25261885508928156,0.084,0.132,0.237
2024-05-05,0.19290281329923273,0.121,0.028,1.552,0.20039572585457752,0.082,0.121,0.2215
2024-05-06,0.20346291560102303,0.131,0.024,1.629,0.21804485078660862,0.0815,0.131,0.23399999999999999
2024-05-07,0.1988670076726343,0.125,0.025,1.488,0.20338635133340516,0.079,0.125,0.23
2024-05-08,0.2180306905370844,0.125,0.025,1.898,0.23471862932692764,0.0805,0.125,0.245
2024-05-09,0.19516879795396422,0.121,0.026,1.432,0.2012672980897449,0.079,0.121,0.2265
2024-05-10,0.2720051150895141,0.124,0.024,5.026,0.5829532944958044,0.0805,0.124,0.2345
2024-05-11,0.17397186700767261,0.109,0.025,1.734,0.19106598867150107,0.0755,0.109,0.191
2024-05-12,0.20021739130434782,0.124,0.02,1.53,0.21533328087087047,0.079,0.124,0.221
2024-05-13,0.2104245524296675,0.131,0.032,1.124,0.19961968663703583,0.086,0.131,0.2455
2024-05-14,0.2073913043478261,0.139,0.027,1.502,0.20981197400771073,0.0955,0.139,0.2265
2024-05-15,0.1967519181585678,0.128,0.026,1.622,0.19864650303840778,0.0825,0.128,0.2225
2024-05-16,0.1941150895140665,0.119,0.025,1.651,0.2045471660294933,0.08,0.119,0.227
2024-05-17,0.18799744245524297,0.119,0.026,1.581,0.19399563170764267,0.0755,0.119,0.2125
2024-05-18,0.1970460358056266,0.129,0.025,1.482,0.19857109539545917,0.082,0.129,0.231
2024-05-19,0.29685166240409205,0.127,0.026,5.052,0.6896603017324477,0.087,0.127,0.235
2024-05-20,0.2154782608695652,0.135,0.026,1.823,0.2418771756820846,0.0865,0.135,0.246
2024-05-21,0.1812225063938619,0.121,0.0,1.795,0.18809905765889262,0.077,0.121,0.223
2024-05-22,0.2213324808184143,0.13,0.028,1.815,0.25353499114947253,0.082,0.13,0.247
2024-05-23,0.2004373401534527,0.125,0.027,1.809,0.21091336303018346,0.083,0.125,0.2225
2024-05-24,0.1815780051150895,0.121,0.028,1.431,0.18864610314801977,0.0795,0.121,0.2055
2024-05-25,0.19055242966751917,0.119,0.025,1.287,0.20597812103873006,0.0785,0.119,0.2065
2024-05-26,0.18046547314578004,0.118,0.027,1.311,0.16876628722074666,0.088,0.118,0.2175
2024-05-27,0.19842199488491047,0.139,0.025,1.806,0.2024685310834431,0.0845,0.139,0.2265
2024-05-28,0.18534015345268542,0.126,0.025,1.038,0.16849186056268067,0.082,0.126,0.223
2024-05-29,0.19649616368286443,0.134,0.027,1.392,0.19402541298160111,0.081,0.134,0.223
2024-05-30,0.19728644501278772,0.136,0.028,1.785,0.20459750304363108,0.08549999999999999,0.136,0.2145
2024-05-31,0.25668797953964195,0.127,0.027,5.044,0.5843861428302873,0.082,0.127,0.219
2024-06-01,0.1930460358056266,0.127,0.031,1.326,0.1918156244227942,0.08,0.127,0.22
2024-06-02,0.20204092071611254,0.13,0.023,1.479,0.20432414760757078,0.081,0.13,0.238
2024-06-03,0.19328132992327365,0.132,0.033,1.121,0.1705552099025223,0.09,0.132,0.226
2024-06-04,0.20126854219948848,0.137,0.032,1.365,0.18543959416692124,0.0875,0.137,0.236
2024-06-05,0.21379028132992328,0.135,0.028,2.295,0.2628219383725808,0.093,0.135,0.219
2024-06-06,0.28785166240409205,0.141,0.032,5.025,0.6548982136540228,0.0925,0.141,0.2335
2024-06-07,0.21970076726342713,0.137,0.036,2.163,0.24578013934580986,0.093,0.137,0.23299999999999998
2024-06-08,0.20046035805626597,0.136,0.029,1.627,0.21040207622762916,0.093,0.136,0.2245
2024-06-09,0.22407416879795397,0.139,0.038,2.273,0.25230843380064716,0.1015,0.139,0.251
2024-06-10,0.1799156010230179,0.121,0.028,1.642,0.17156057624083268,0.083,0.121,0.2125
2024-06-11,0.19551150895140662,0.134,0.01,1.41,0.18657564423324544,0.086,0.134,0.23399999999999999
2024-06-12,0.18384143222506394,0.127,0.012,2.142,0.18673454467881676,0.087,0.127,0.202
2024-06-13,0.1846854219948849,0.132,0.017,1.1,0.16556743383259637,0.082,0.132,0.2085
2024-06-14,0.22919693094629157,0.123,0.027,5.03,0.4852562892399919,0.08,0.123,0.202
2024-06-15,0.17750127877237853,0.123,0.018,1.488,0.18856603107475006,0.084,0.123,0.185
2024-06-16,0.3012608695652174,0.128,0.018,5.272,0.7510282377007255,0.092,0.128,0.208
2024-06-17,0.18228132992327367,0.129,0.026,1.33,0.15678949675140905,0.089,0.129,0.2215
2024-06-18,0.2236010230179028,0.141,0.013,1.924,0.23081389861492863,0.094,0.141,0.2515
2024-06-19,0.1950383631713555,0.131,0.017,1.741,0.18802305112741535,0.087,0.131,0.2275
2024-06-20,0.19863171355498724,0.13,0.029,2.319,0.20988719171993758,0.087,0.13,0.2375
2024-06-21,0.1941687979539642,0.121,0.031,1.815,0.204525296907786,0.0865,0.121,0.211
2024-06-22,0.20247314578005116,0.124,0.028,2.025,0.23539353556267037,0.079,0.124,0.221
2024-06-23,0.21563682864450126,0.132,0.028,1.834,0.23444185999325326,0.085,0.132,0.239
2024-06-24,0.18674168797953966,0.126,0.024,1.36,0.180404907194088,0.082,0.126,0.215
2024-06-25,0.27218925831202045,0.129,0.026,4.982,0.6133835082491321,0.082,0.129,0.2305
2024-06-26,0.24039641943734016,0.14,0.026,3.714,0.30926162501205257,0.084,0.14,0.2685
2024-06-27,0.23184910485933505,0.136,0.028,3.493,0.3262811989098011,0.0885,0.136,0.231
2024-06-28,0.2548030690537084,0.149,0.028,2.478,0.2864586864933228,0.0985,0.149,0.289
2024-06-29,0.19106393861892584,0.135,0.028,0.889,0.1562955894642775,0.091,0.135,0.2315
2024-06-30,0.2212557544757033,0.143,0.035,1.539,0.21584929705077552,0.09,0.143,0.283
2024-07-01,0.19581074168797954,0.13,0.024,1.568,0.19247974248978947,0.086,0.13,0.2265
2024-07-02,0.20693861892583118,0.119,0.032,2.045,0.23399673746823924,0.0815,0.119,0.2245
