estrategia,algoritmo,k,feature,importance
mes_03,KMeans,4,0,0.0853647213262348
mes_03,KMeans,4,19,0.07483790629115804
mes_03,KMeans,4,3,0.07377186358657249
mes_03,KMeans,4,1,0.07334072136640028
mes_03,KMeans,4,18,0.07301546873517377
mes_03,KMeans,4,2,0.06890666435907858
mes_03,KMeans,4,5,0.06884007216526446
mes_03,KMeans,4,17,0.06204770582315345
mes_03,KMeans,4,6,0.0421767640755709
mes_03,KMeans,5,4,0.09229517129610572
mes_03,KMeans,5,3,0.07731256111270975
mes_03,KMeans,5,5,0.07511578993129561
mes_03,KMeans,5,0,0.06916996689811936
mes_03,KMeans,5,2,0.06225191661388081
mes_03,KMeans,5,19,0.05998674530452253
mes_03,KMeans,5,1,0.058723792004011476
mes_03,KMeans,5,18,0.056666240149395954
mes_03,KMeans,5,17,0.04945263276037504
mes_03,KMeans,5,6,0.04792190284515147
mes_03,Agglomerative,2,10,0.07860590797561254
mes_03,Agglomerative,2,23,0.06888230457843901
mes_03,Agglomerative,2,17,0.06826856823710756
mes_03,Agglomerative,2,18,0.0613036191228863
mes_03,Agglomerative,2,16,0.061230415222496545
mes_03,Agglomerative,2,22,0.06102444664773012
mes_03,Agglomerative,2,9,0.06050165115330793
mes_03,Agglomerative,2,11,0.05954486929503168
mes_03,Agglomerative,2,12,0.05709387140924685
mes_03,Agglomerative,2,13,0.05516397337217335
mes_03,Agglomerative,3,2,0.08018537710024598
mes_03,Agglomerative,3,6,0.07528660020458534
mes_03,Agglomerative,3,3,0.07288649634482959
mes_03,Agglomerative,3,1,0.06962970113662537
mes_03,Agglomerative,3,5,0.058073856466271494
mes_03,Agglomerative,3,4,0.05039249591226269
mes_03,Agglomerative,3,17,0.04954822155233061
mes_03,Agglomerative,3,0,0.04777643006788564
mes_03,Agglomerative,3,10,0.0473704766521387
mes_03,Agglomerative,3,23,0.04513818061591316
mes_03,Agglomerative,4,7,0.12419935472913064
mes_03,Agglomerative,4,8,0.07127095029573381
mes_03,Agglomerative,4,22,0.0686416710884454
mes_03,Agglomerative,4,20,0.05828318171592365
mes_03,Agglomerative,4,6,0.054229405216878385
mes_03,Agglomerative,4,2,0.054061102045439964
mes_03,Agglomerative,4,21,0.044915299212899315
mes_03,Agglomerative,4,3,0.044269297066108534
mes_03,Agglomerative,4,5,0.04279518923068042
mes_03,Agglomerative,4,1,0.04200359818227696
mes_03,Agglomerative,5,7,0.08061175640025461
mes_03,Agglomerative,5,2,0.07865936341147832
mes_03,Agglomerative,5,0,0.07765629262602744
mes_03,Agglomerative,5,1,0.07228704137191555
mes_03,Agglomerative,5,3,0.06700965151761594
mes_03,Agglomerative,5,5,0.06584078841644048
mes_03,Agglomerative,5,20,0.04704800797083647
mes_03,Agglomerative,5,8,0.045582339756029475
mes_03,Agglomerative,5,22,0.04439957098525797
mes_03,Agglomerative,5,6,0.04339793959523912
mes_03,GMM,2,22,0.08472349816745295
mes_03,GMM,2,6,0.0714770504241755
mes_03,GMM,2,23,0.06688369860141465
mes_03,GMM,2,9,0.06261142318882708
mes_03,GMM,2,19,0.061920488403247216
mes_03,GMM,2,1,0.05765690441966641
mes_03,GMM,2,8,0.05510264870074792
mes_03,GMM,2,16,0.051266817114146636
mes_03,GMM,2,7,0.04939008009077399
mes_03,GMM,2,21,0.046696465571264195
mes_03,GMM,3,0,0.14227496389111624
mes_03,GMM,3,1,0.12327184970922621
mes_03,GMM,3,2,0.11543472325092761
mes_03,GMM,3,3,0.10790597551414116
mes_03,GMM,3,5,0.09773854793465797
mes_03,GMM,3,23,0.05055205750480161
mes_03,GMM,3,22,0.03571060558821297
mes_03,GMM,3,15,0.026339566258427226
mes_03,GMM,3,6,0.026149171219144365
mes_03,GMM,3,10,0.025748485583695413
mes_03,GMM,4,4,0.09747845540090608
mes_03,GMM,4,0,0.0853647213262348
mes_03,GMM,4,19,0.07483790629115804
mes_03,GMM,4,3,0.07377186358657249
mes_03,GMM,4,1,0.07334072136640028
mes_03,GMM,4,18,0.07301546873517377
mes_03,GMM,4,2,0.06890666435907858
mes_03,GMM,4,5,0.06884007216526446
mes_03,GMM,4,17,0.06204770582315345
mes_03,GMM,4,6,0.0421767640755709
mes_03,GMM,5,4,0.09229517129610572
mes_03,GMM,5,3,0.07731256111270975
mes_03,GMM,5,5,0.07511578993129561
mes_03,GMM,5,0,0.06916996689811936
mes_03,GMM,5,2,0.06225191661388081
mes_03,GMM,5,19,0.05998674530452253
mes_03,GMM,5,1,0.058723792004011476
mes_03,GMM,5,18,0.056666240149395954
mes_03,GMM,5,17,0.04945263276037504
mes_03,GMM,5,6,0.04792190284515147
mes_04,KMeans,2,10,0.07437136798673688
mes_04,KMeans,2,12,0.06783603454156255
mes_04,KMeans,2,14,0.06589447152877602
mes_04,KMeans,2,16,0.06378284595283971
mes_04,KMeans,2,8,0.06263077885849662
mes_04,KMeans,2,21,0.06025310681445953
mes_04,KMeans,2,13,0.05923846770941592
mes_04,KMeans,2,17,0.05822319634337686
mes_04,KMeans,2,9,0.05685359608905639
mes_04,KMeans,2,11,0.05657396792829739
mes_04,KMeans,3,3,0.09395926078756209
mes_04,KMeans,3,4,0.09380090289754524
mes_04,KMeans,3,5,0.0798331769997586
mes_04,KMeans,3,2,0.06795227328986794
mes_04,KMeans,3,17,0.053966783441915744
mes_04,KMeans,3,23,0.05343731442517416
mes_04,KMeans,3,1,0.049711938303959015
mes_04,KMeans,3,0,0.04808400343864933
mes_04,KMeans,3,18,0.04485123448596429
mes_04,KMeans,3,22,0.04237587439537027
mes_04,KMeans,4,4,0.09477194313329187
mes_04,KMeans,4,3,0.09464483894133549
mes_04,KMeans,4,5,0.08237550675300231
mes_04,KMeans,4,2,0.07024642949367807
mes_04,KMeans,4,23,0.05171617263943573
mes_04,KMeans,4,1,0.05097807287240491
mes_04,KMeans,4,17,0.05041758170422311
mes_04,KMeans,4,0,0.048731430436024896
mes_04,KMeans,4,18,0.04494568567572758
mes_04,KMeans,4,22,0.04153423637452486
mes_04,KMeans,5,4,0.08438670121802713
mes_04,KMeans,5,3,0.08359094281909656
mes_04,KMeans,5,5,0.07183489382336651
mes_04,KMeans,5,2,0.06930192583846768
mes_04,KMeans,5,23,0.06775138379569573
mes_04,KMeans,5,1,0.06410487622377405
mes_04,KMeans,5,0,0.059869817005457474
mes_04,KMeans,5,17,0.046741170277562076
mes_04,KMeans,5,18,0.04458490810421788
mes_04,KMeans,5,22,0.03674817853778168
mes_04,Agglomerative,2,10,0.07437136798673688
mes_04,Agglomerative,2,12,0.06783603454156255
mes_04,Agglomerative,2,14,0.06589447152877602
mes_04,Agglomerative,2,16,0.06378284595283971
mes_04,Agglomerative,2,8,0.06263077885849662
mes_04,Agglomerative,2,21,0.06025310681445953
mes_04,Agglomerative,2,13,0.05923846770941592
mes_04,Agglomerative,2,17,0.05822319634337686
mes_04,Agglomerative,2,9,0.05685359608905639
mes_04,Agglomerative,2,11,0.05657396792829739
mes_04,Agglomerative,3,3,0.09395926078756209
mes_04,Agglomerative,3,4,0.09380090289754524
mes_04,Agglomerative,3,5,0.0798331769997586
mes_04,Agglomerative,3,2,0.06795227328986794
mes_04,Agglomerative,3,17,0.053966783441915744
mes_04,Agglomerative,3,23,0.05343731442517416
mes_04,Agglomerative,3,1,0.049711938303959015
mes_04,Agglomerative,3,0,0.04808400343864933
mes_04,Agglomerative,3,18,0.04485123448596429
mes_04,Agglomerative,3,22,0.04237587439537027
mes_04,Agglomerative,4,3,0.0833383070760341
mes_04,Agglomerative,4,4,0.08281256637652075
mes_04,Agglomerative,4,5,0.07123048799382317
mes_04,Agglomerative,4,2,0.06203902017330136
mes_04,Agglomerative,4,17,0.05387576542951977
mes_04,Agglomerative,4,23,0.05074285704501595
mes_04,Agglomerative,4,1,0.04701380555087922
mes_04,Agglomerative,4,0,0.04584009428264976
mes_04,Agglomerative,4,18,0.04458376875224743
mes_04,Agglomerative,4,22,0.04248294873989112
mes_04,Agglomerative,5,3,0.07611740567457051
mes_04,Agglomerative,5,4,0.07573219948611068
mes_04,Agglomerative,5,23,0.06554474446856125
mes_04,Agglomerative,5,5,0.06512175000596196
mes_04,Agglomerative,5,2,0.06375424287339883
mes_04,Agglomerative,5,1,0.061485799589113356
mes_04,Agglomerative,5,0,0.05818818711535264
mes_04,Agglomerative,5,17,0.04970833254902285
mes_04,Agglomerative,5,18,0.04223171439321874
mes_04,Agglomerative,5,8,0.03954798134897632
mes_04,GMM,2,10,0.07437136798673688
mes_04,GMM,2,12,0.06783603454156255
mes_04,GMM,2,14,0.06589447152877602
mes_04,GMM,2,16,0.06378284595283971
mes_04,GMM,2,8,0.06263077885849662
mes_04,GMM,2,21,0.06025310681445953
mes_04,GMM,2,13,0.05923846770941592
mes_04,GMM,2,17,0.05822319634337686
mes_04,GMM,2,9,0.05685359608905639
mes_04,GMM,2,11,0.05657396792829739
mes_04,GMM,3,3,0.09395926078756209
mes_04,GMM,3,4,0.09380090289754524
mes_04,GMM,3,5,0.0798331769997586
mes_04,GMM,3,2,0.06795227328986794
mes_04,GMM,3,17,0.053966783441915744
mes_04,GMM,3,23,0.05343731442517416
mes_04,GMM,3,1,0.049711938303959015
mes_04,GMM,3,0,0.04808400343864933
mes_04,GMM,3,18,0.04485123448596429
mes_04,GMM,3,22,0.04237587439537027
mes_04,GMM,4,4,0.09477194313329187
mes_04,GMM,4,3,0.09464483894133549
mes_04,GMM,4,5,0.08237550675300231
mes_04,GMM,4,2,0.07024642949367807
mes_04,GMM,4,23,0.05171617263943573
mes_04,GMM,4,1,0.05097807287240491
mes_04,GMM,4,17,0.05041758170422311
mes_04,GMM,4,0,0.048731430436024896
mes_04,GMM,4,18,0.04494568567572758
mes_04,GMM,4,22,0.04153423637452486
mes_04,GMM,5,4,0.08438670121802713
mes_04,GMM,5,3,0.08359094281909656
mes_04,GMM,5,5,0.07183489382336651
mes_04,GMM,5,2,0.06930192583846768
mes_04,GMM,5,23,0.06775138379569573
mes_04,GMM,5,1,0.06410487622377405
mes_04,GMM,5,0,0.059869817005457474
mes_04,GMM,5,17,0.046741170277562076
mes_04,GMM,5,18,0.04458490810421788
mes_04,GMM,5,22,0.03674817853778168
mes_05,KMeans,2,9,0.07852016345860134
mes_05,KMeans,2,15,0.0691101522833257
mes_05,KMeans,2,10,0.061350783286713756
mes_05,KMeans,2,22,0.06126845530035084
mes_05,KMeans,2,21,0.0607715713956983
mes_05,KMeans,2,20,0.05931751807897661
mes_05,KMeans,2,11,0.0583406361039163
mes_05,KMeans,2,16,0.05599722468480915
mes_05,KMeans,2,12,0.05381415588205689
mes_05,KMeans,2,13,0.05055394921406923
mes_05,KMeans,3,3,0.08775325467334155
mes_05,KMeans,3,4,0.08449809200814183
mes_05,KMeans,3,5,0.08239508610409121
mes_05,KMeans,3,17,0.06948437783506203
mes_05,KMeans,3,18,0.06401675005633548
mes_05,KMeans,3,16,0.05598847523121237
mes_05,KMeans,3,10,0.054880605494038795
mes_05,KMeans,3,2,0.05303780309399507
mes_05,KMeans,3,11,0.051724552952930096
mes_05,KMeans,3,9,0.04477539285083252
mes_05,KMeans,4,3,0.08367672335487476
mes_05,KMeans,4,4,0.07960132455196858
mes_05,KMeans,4,5,0.07664997069468722
mes_05,KMeans,4,17,0.0622740486523448
mes_05,KMeans,4,18,0.05769627160352158
mes_05,KMeans,4,16,0.05300985817043553
mes_05,KMeans,4,10,0.049481508362443166
mes_05,KMeans,4,2,0.04889822427835395
mes_05,KMeans,4,11,0.04654943739717199
mes_05,KMeans,4,9,0.04184197059416527
mes_05,KMeans,5,3,0.0716390912832304
mes_05,KMeans,5,4,0.07060550937196054
mes_05,KMeans,5,5,0.06550169226725351
mes_05,KMeans,5,0,0.06439933788830206
mes_05,KMeans,5,23,0.062440296105130286
mes_05,KMeans,5,2,0.06136852744380411
mes_05,KMeans,5,17,0.05270640453564209
mes_05,KMeans,5,1,0.048955956989035085
mes_05,KMeans,5,18,0.048473011187028556
mes_05,KMeans,5,16,0.04482382060679187
mes_05,Agglomerative,2,9,0.07852016345860134
mes_05,Agglomerative,2,15,0.0691101522833257
mes_05,Agglomerative,2,10,0.061350783286713756
mes_05,Agglomerative,2,22,0.06126845530035084
mes_05,Agglomerative,2,21,0.0607715713956983
mes_05,Agglomerative,2,20,0.05931751807897661
mes_05,Agglomerative,2,11,0.0583406361039163
mes_05,Agglomerative,2,16,0.05599722468480915
mes_05,Agglomerative,2,12,0.05381415588205689
mes_05,Agglomerative,2,13,0.05055394921406923
mes_05,Agglomerative,3,2,0.07716119537338006
mes_05,Agglomerative,3,23,0.07713996350286664
mes_05,Agglomerative,3,0,0.0755777321019099
mes_05,Agglomerative,3,4,0.06962576047614012
mes_05,Agglomerative,3,1,0.062426251565423314
mes_05,Agglomerative,3,3,0.059886260590750334
mes_05,Agglomerative,3,5,0.05374566062455148
mes_05,Agglomerative,3,10,0.049344019943885147
mes_05,Agglomerative,3,22,0.046217854080257116
mes_05,Agglomerative,3,21,0.04508376101755714
mes_05,Agglomerative,4,3,0.07554837127057563
mes_05,Agglomerative,4,4,0.07406286848478373
mes_05,Agglomerative,4,5,0.0706592286692715
mes_05,Agglomerative,4,0,0.06607355215296958
mes_05,Agglomerative,4,23,0.06315079859562951
mes_05,Agglomerative,4,2,0.06294016684222772
mes_05,Agglomerative,4,17,0.05948428375386136
mes_05,Agglomerative,4,18,0.05453335178553807
mes_05,Agglomerative,4,1,0.050595767645111214
mes_05,Agglomerative,4,16,0.04713904824054175
mes_05,Agglomerative,5,3,0.07391575478591209
mes_05,Agglomerative,5,4,0.07297511615010016
mes_05,Agglomerative,5,5,0.06778280229674025
mes_05,Agglomerative,5,0,0.06711705879666842
mes_05,Agglomerative,5,23,0.06449305678305799
mes_05,Agglomerative,5,2,0.064325078271475
mes_05,Agglomerative,5,17,0.05334910674600332
mes_05,Agglomerative,5,1,0.05029331290996305
mes_05,Agglomerative,5,18,0.04925999897853034
mes_05,Agglomerative,5,16,0.04363066979659024
mes_05,GMM,2,9,0.07852016345860134
mes_05,GMM,2,15,0.0691101522833257
mes_05,GMM,2,10,0.061350783286713756
mes_05,GMM,2,22,0.06126845530035084
mes_05,GMM,2,21,0.0607715713956983
mes_05,GMM,2,20,0.05931751807897661
mes_05,GMM,2,11,0.0583406361039163
mes_05,GMM,2,16,0.05599722468480915
mes_05,GMM,2,12,0.05381415588205689
mes_05,GMM,2,13,0.05055394921406923
mes_05,GMM,3,3,0.08775325467334155
mes_05,GMM,3,4,0.08449809200814183
mes_05,GMM,3,5,0.08239508610409121
mes_05,GMM,3,17,0.06948437783506203
mes_05,GMM,3,18,0.06401675005633548
mes_05,GMM,3,16,0.05598847523121237
mes_05,GMM,3,10,0.054880605494038795
mes_05,GMM,3,2,0.05303780309399507
mes_05,GMM,3,11,0.051724552952930096
mes_05,GMM,3,9,0.04477539285083252
mes_05,GMM,4,3,0.08367672335487476
mes_05,GMM,4,4,0.07960132455196858
mes_05,GMM,4,5,0.07664997069468722
mes_05,GMM,4,17,0.0622740486523448
mes_05,GMM,4,18,0.05769627160352158
mes_05,GMM,4,16,0.05300985817043553
mes_05,GMM,4,10,0.049481508362443166
mes_05,GMM,4,2,0.04889822427835395
mes_05,GMM,4,11,0.04654943739717199
mes_05,GMM,4,9,0.04184197059416527
mes_05,GMM,5,3,0.0716390912832304
mes_05,GMM,5,4,0.07060550937196054
mes_05,GMM,5,5,0.06550169226725351
mes_05,GMM,5,0,0.06439933788830206
mes_05,GMM,5,23,0.062440296105130286
mes_05,GMM,5,2,0.06136852744380411
mes_05,GMM,5,17,0.05270640453564209
mes_05,GMM,5,1,0.048955956989035085
mes_05,GMM,5,18,0.048473011187028556
mes_05,GMM,5,16,0.04482382060679187
mes_06,KMeans,2,2,0.20443002638638616
mes_06,KMeans,2,3,0.19514338862601477
mes_06,KMeans,2,4,0.16253887767512554
mes_06,KMeans,2,1,0.1465929168913454
mes_06,KMeans,2,0,0.12395532846517814
mes_06,KMeans,2,5,0.10274283098356064
mes_06,KMeans,2,20,0.018436902178259176
mes_06,KMeans,2,21,0.017945052467121178
mes_06,KMeans,2,22,0.007798200236135096
mes_06,KMeans,2,13,0.004852260139727665
mes_06,KMeans,3,8,0.05639650183239198
mes_06,KMeans,3,4,0.05604545902318912
mes_06,KMeans,3,3,0.05153330874389238
mes_06,KMeans,3,1,0.048051959587578526
mes_06,KMeans,3,7,0.047497058191047714
mes_06,KMeans,3,0,0.04660296025192201
mes_06,KMeans,3,21,0.046445663003184416
mes_06,KMeans,3,5,0.04546215887296226
mes_06,KMeans,3,6,0.04534259854258627
mes_06,KMeans,3,12,0.045223471617805905
mes_06,KMeans,4,9,0.11537005100505598
mes_06,KMeans,4,10,0.10712652571391074
mes_06,KMeans,4,23,0.0932881271004844
mes_06,KMeans,4,8,0.07384394161167648
mes_06,KMeans,4,1,0.06668560092826502
mes_06,KMeans,4,11,0.06056918430891117
mes_06,KMeans,4,0,0.05393972999262388
mes_06,KMeans,4,12,0.0521762746871721
mes_06,KMeans,4,4,0.03762394866214247
mes_06,KMeans,4,3,0.03041142972306214
mes_06,KMeans,5,2,0.09640288697109158
mes_06,KMeans,5,3,0.09278956897464158
mes_06,KMeans,5,1,0.08783659181495766
mes_06,KMeans,5,4,0.0809052838622209
mes_06,KMeans,5,0,0.0724889699596519
mes_06,KMeans,5,9,0.06734405614127066
mes_06,KMeans,5,10,0.06376714347566503
mes_06,KMeans,5,23,0.05830220861315791
mes_06,KMeans,5,5,0.05304751161297669
mes_06,KMeans,5,8,0.043214973037370284
mes_06,Agglomerative,2,21,0.07598269370155869
mes_06,Agglomerative,2,0,0.0708017355586831
mes_06,Agglomerative,2,13,0.06860976458373409
mes_06,Agglomerative,2,14,0.06585239816734688
mes_06,Agglomerative,2,23,0.06085195905610963
mes_06,Agglomerative,2,22,0.058672625028369445
mes_06,Agglomerative,2,16,0.05003798138202024
mes_06,Agglomerative,2,20,0.047097397675375886
mes_06,Agglomerative,2,15,0.044884977470710075
mes_06,Agglomerative,2,12,0.04271302928022962
mes_06,Agglomerative,3,18,0.1279207582766857
mes_06,Agglomerative,3,19,0.12388112772924643
mes_06,Agglomerative,3,17,0.11393060369760792
mes_06,Agglomerative,3,16,0.09179158694910593
mes_06,Agglomerative,3,15,0.09150017372293383
mes_06,Agglomerative,3,14,0.0729164114025059
mes_06,Agglomerative,3,20,0.058797914702611594
mes_06,Agglomerative,3,11,0.050817357344785916
mes_06,Agglomerative,3,13,0.04643830076143498
mes_06,Agglomerative,3,10,0.03223724478026317
mes_06,Agglomerative,4,18,0.08527918331616842
mes_06,Agglomerative,4,19,0.0843239304612502
mes_06,Agglomerative,4,17,0.07508836621214363
mes_06,Agglomerative,4,2,0.07343474779823068
mes_06,Agglomerative,4,3,0.06973873079463604
mes_06,Agglomerative,4,15,0.0623588336772205
mes_06,Agglomerative,4,16,0.061268567578113026
mes_06,Agglomerative,4,4,0.05810094771413091
mes_06,Agglomerative,4,1,0.055275275755362556
mes_06,Agglomerative,4,20,0.05255669149489656
mes_06,Agglomerative,5,18,0.07377572593733153
mes_06,Agglomerative,5,19,0.07276800338496055
mes_06,Agglomerative,5,2,0.07005492739522208
mes_06,Agglomerative,5,3,0.0695101578712979
mes_06,Agglomerative,5,17,0.06449693416208521
mes_06,Agglomerative,5,4,0.06297807704079224
mes_06,Agglomerative,5,1,0.05274185299464585
mes_06,Agglomerative,5,15,0.052710995213720684
mes_06,Agglomerative,5,16,0.05213776354687075
mes_06,Agglomerative,5,5,0.048466596642883
mes_06,GMM,2,2,0.20443002638638616
mes_06,GMM,2,3,0.19514338862601477
mes_06,GMM,2,4,0.16253887767512554
mes_06,GMM,2,1,0.1465929168913454
mes_06,GMM,2,0,0.12395532846517814
mes_06,GMM,2,5,0.10274283098356064
mes_06,GMM,2,20,0.018436902178259176
mes_06,GMM,2,21,0.017945052467121178
mes_06,GMM,2,22,0.007798200236135096
mes_06,GMM,2,13,0.004852260139727665
mes_06,GMM,3,8,0.05639650183239198
mes_06,GMM,3,4,0.05604545902318912
mes_06,GMM,3,3,0.05153330874389238
mes_06,GMM,3,1,0.048051959587578526
mes_06,GMM,3,7,0.047497058191047714
mes_06,GMM,3,0,0.04660296025192201
mes_06,GMM,3,21,0.046445663003184416
mes_06,GMM,3,5,0.04546215887296226
mes_06,GMM,3,6,0.04534259854258627
mes_06,GMM,3,12,0.045223471617805905
mes_06,GMM,4,9,0.11537005100505598
mes_06,GMM,4,10,0.10712652571391074
mes_06,GMM,4,23,0.0932881271004844
mes_06,GMM,4,8,0.07384394161167648
mes_06,GMM,4,1,0.06668560092826502
mes_06,GMM,4,11,0.06056918430891117
mes_06,GMM,4,0,0.05393972999262388
mes_06,GMM,4,12,0.0521762746871721
mes_06,GMM,4,4,0.03762394866214247
mes_06,GMM,4,3,0.03041142972306214
mes_06,GMM,5,2,0.09640288697109158
mes_06,GMM,5,3,0.09278956897464158
mes_06,GMM,5,1,0.08783659181495766
mes_06,GMM,5,4,0.0809052838622209
mes_06,GMM,5,0,0.0724889699596519
mes_06,GMM,5,9,0.06734405614127066
mes_06,GMM,5,10,0.06376714347566503
mes_06,GMM,5,23,0.05830220861315791
mes_06,GMM,5,5,0.05304751161297669
mes_06,GMM,5,8,0.043214973037370284
mes_07,KMeans,2,16,0.06519049605278228
mes_07,KMeans,2,17,0.06400017494022137
mes_07,KMeans,2,18,0.062090347740973856
mes_07,KMeans,2,13,0.06172209000415288
mes_07,KMeans,2,19,0.058798040672148284
mes_07,KMeans,2,20,0.05615934774683763
mes_07,KMeans,2,15,0.0559639544219256
mes_07,KMeans,2,21,0.04762253825397735
mes_07,KMeans,2,3,0.04737476623733482
mes_07,KMeans,2,4,0.047224093453260715
mes_07,KMeans,3,0,0.1304594455477343
mes_07,KMeans,3,2,0.10415400042470427
mes_07,KMeans,3,1,0.09100555703206413
mes_07,KMeans,3,23,0.05740432887882715
mes_07,KMeans,3,15,0.04846748359154652
mes_07,KMeans,3,21,0.04532886807720585
mes_07,KMeans,3,11,0.04495930201747603
mes_07,KMeans,3,4,0.04384823890482123
mes_07,KMeans,3,10,0.042693772051049926
mes_07,KMeans,3,9,0.04190822426860039
mes_07,KMeans,4,0,0.0868524412489476
mes_07,KMeans,4,2,0.07035124598008957
mes_07,KMeans,4,1,0.06249055029519571
mes_07,KMeans,4,18,0.060872657153490224
mes_07,KMeans,4,19,0.057571427541147906
mes_07,KMeans,4,17,0.05491048292443489
mes_07,KMeans,4,10,0.053350652005015174
mes_07,KMeans,4,11,0.048652889301246276
mes_07,KMeans,4,4,0.04525655539253302
mes_07,KMeans,4,9,0.04517806406700837
mes_07,KMeans,5,0,0.0762740972323846
mes_07,KMeans,5,2,0.06588181550754445
mes_07,KMeans,5,18,0.05900588944430242
mes_07,KMeans,5,19,0.05772337830474124
mes_07,KMeans,5,1,0.05732758433933538
mes_07,KMeans,5,17,0.053236523117469396
mes_07,KMeans,5,10,0.05150802825723172
mes_07,KMeans,5,4,0.04910475859446417
mes_07,KMeans,5,11,0.04721303805865169
mes_07,KMeans,5,3,0.046309702180273575
mes_07,Agglomerative,2,16,0.06519049605278228
mes_07,Agglomerative,2,17,0.06400017494022137
mes_07,Agglomerative,2,18,0.062090347740973856
mes_07,Agglomerative,2,13,0.06172209000415288
mes_07,Agglomerative,2,19,0.058798040672148284
mes_07,Agglomerative,2,20,0.05615934774683763
mes_07,Agglomerative,2,15,0.0559639544219256
mes_07,Agglomerative,2,21,0.04762253825397735
mes_07,Agglomerative,2,3,0.04737476623733482
mes_07,Agglomerative,2,4,0.047224093453260715
mes_07,Agglomerative,3,10,0.060184782717463484
mes_07,Agglomerative,3,11,0.05747024402888431
mes_07,Agglomerative,3,2,0.054278094846686324
mes_07,Agglomerative,3,4,0.052874540680658264
mes_07,Agglomerative,3,9,0.052060899248712225
mes_07,Agglomerative,3,19,0.05196645281966153
mes_07,Agglomerative,3,18,0.05132650787446249
mes_07,Agglomerative,3,1,0.05082851285014546
mes_07,Agglomerative,3,17,0.047854308624042434
mes_07,Agglomerative,3,0,0.04386784570460103
mes_07,Agglomerative,4,0,0.08748638669148559
mes_07,Agglomerative,4,2,0.06790614143836167
mes_07,Agglomerative,4,1,0.060363113849936464
mes_07,Agglomerative,4,18,0.05800673848706126
mes_07,Agglomerative,4,19,0.05454467121810269
mes_07,Agglomerative,4,17,0.05264915467545901
mes_07,Agglomerative,4,10,0.049303865344883485
mes_07,Agglomerative,4,15,0.048747130896053516
mes_07,Agglomerative,4,11,0.046871608239853306
mes_07,Agglomerative,4,23,0.04474300279084195
mes_07,Agglomerative,5,0,0.072641599148232
mes_07,Agglomerative,5,2,0.06474950416524519
mes_07,Agglomerative,5,1,0.0555020936784094
mes_07,Agglomerative,5,18,0.055043333499467696
mes_07,Agglomerative,5,19,0.05288195744273648
mes_07,Agglomerative,5,10,0.05156731789500198
mes_07,Agglomerative,5,17,0.05036195425817491
mes_07,Agglomerative,5,4,0.050229692232271105
mes_07,Agglomerative,5,3,0.04692822877174148
mes_07,Agglomerative,5,9,0.046040938077458966
mes_07,GMM,2,16,0.06519049605278228
mes_07,GMM,2,17,0.06400017494022137
mes_07,GMM,2,18,0.062090347740973856
mes_07,GMM,2,13,0.06172209000415288
mes_07,GMM,2,19,0.058798040672148284
mes_07,GMM,2,20,0.05615934774683763
mes_07,GMM,2,15,0.0559639544219256
mes_07,GMM,2,21,0.04762253825397735
mes_07,GMM,2,3,0.04737476623733482
mes_07,GMM,2,4,0.047224093453260715
mes_07,GMM,3,0,0.1304594455477343
mes_07,GMM,3,2,0.10415400042470427
mes_07,GMM,3,1,0.09100555703206413
mes_07,GMM,3,23,0.05740432887882715
mes_07,GMM,3,15,0.04846748359154652
mes_07,GMM,3,21,0.04532886807720585
mes_07,GMM,3,11,0.04495930201747603
mes_07,GMM,3,4,0.04384823890482123
mes_07,GMM,3,10,0.042693772051049926
mes_07,GMM,3,9,0.04190822426860039
mes_07,GMM,4,0,0.0868524412489476
mes_07,GMM,4,2,0.07035124598008957
mes_07,GMM,4,1,0.06249055029519571
mes_07,GMM,4,18,0.060872657153490224
mes_07,GMM,4,19,0.057571427541147906
mes_07,GMM,4,17,0.05491048292443489
mes_07,GMM,4,10,0.053350652005015174
mes_07,GMM,4,11,0.048652889301246276
mes_07,GMM,4,4,0.04525655539253302
mes_07,GMM,4,9,0.04517806406700837
mes_07,GMM,5,0,0.0762740972323846
mes_07,GMM,5,2,0.06588181550754445
mes_07,GMM,5,18,0.05900588944430242
mes_07,GMM,5,19,0.05772337830474124
mes_07,GMM,5,1,0.05732758433933538
mes_07,GMM,5,17,0.053236523117469396
mes_07,GMM,5,10,0.05150802825723172
mes_07,GMM,5,4,0.04910475859446417
mes_07,GMM,5,11,0.04721303805865169
mes_07,GMM,5,3,0.046309702180273575
mes_08,KMeans,2,17,0.058367495935100926
mes_08,KMeans,2,18,0.05823203691648071
mes_08,KMeans,2,13,0.0566799429598088
mes_08,KMeans,2,16,0.05340624142923721
mes_08,KMeans,2,12,0.050277966700663965
mes_08,KMeans,2,9,0.048846564009249145
mes_08,KMeans,2,14,0.048409412515720604
mes_08,KMeans,2,3,0.046330565801347735
mes_08,KMeans,2,0,0.04491332845459073
mes_08,KMeans,2,4,0.044279120539468045
mes_08,KMeans,3,3,0.06206919575780333
mes_08,KMeans,3,9,0.05675674356062499
mes_08,KMeans,3,4,0.05120645137430627
mes_08,KMeans,3,7,0.05039083122826419
mes_08,KMeans,3,5,0.05024994272645461
mes_08,KMeans,3,10,0.04821448358939432
mes_08,KMeans,3,18,0.04662918622935947
mes_08,KMeans,3,17,0.046130834327467105
mes_08,KMeans,3,13,0.04370522765567139
mes_08,KMeans,3,2,0.04345131096741574
