estrategia,algoritmo,k,silhouette,davies_bouldin,calinski_harabasz
dia_jueves,KMeans,2,0.338959734795069,1.069437149256742,11.55550588182988
dia_jueves,KMeans,3,0.28506068966891107,0.8714543689905466,7.975937075375461
dia_jueves,KMeans,4,0.2405227722740213,0.8026123983939843,7.355220687661787
dia_jueves,KMeans,5,0.2755935985140567,0.6749527595402022,9.168984889127351
dia_jueves,Agglomerative,2,0.30330953186577314,1.0877427347064974,9.150419247413852
dia_jueves,Agglomerative,3,0.2981107613596791,1.0317745355059753,9.024722004614128
dia_jueves,Agglomerative,4,0.31232059923167327,0.8159565328621289,8.79871798999086
dia_jueves,Agglomerative,5,0.30811391472813343,0.5575938270327663,9.148511401540087
dia_jueves,GMM,2,0.3139496846840746,1.1816843499708525,9.125563777931593
dia_jueves,GMM,3,0.28506068966891107,0.8714543689905466,7.975937075375461
dia_jueves,GMM,4,0.2405227722740213,0.8026123983939843,7.355220687661787
dia_jueves,GMM,5,0.2755935985140567,0.6749527595402022,9.168984889127351
dia_viernes,KMeans,2,0.42146631685878644,0.8968387644997761,14.714418186434937
dia_viernes,KMeans,3,0.40234224914223315,0.7046401539183585,13.118337311435454
dia_viernes,KMeans,4,0.4186902896034764,0.558083678629529,14.168752314922942
dia_viernes,KMeans,5,0.3968819118465868,0.4375569058292153,16.882763458020285
dia_viernes,Agglomerative,2,0.42146631685878644,0.8968387644997761,14.714418186434937
dia_viernes,Agglomerative,3,0.40234224914223315,0.7046401539183585,13.118337311435454
dia_viernes,Agglomerative,4,0.4186902896034764,0.558083678629529,14.168752314922942
dia_viernes,Agglomerative,5,0.3863723959236897,0.5571813867809483,16.98624352005462
dia_viernes,GMM,2,0.42146631685878644,0.8968387644997761,14.714418186434937
dia_viernes,GMM,3,0.40234224914223315,0.7046401539183585,13.118337311435454
dia_viernes,GMM,4,0.4186902896034764,0.558083678629529,14.168752314922942
dia_viernes,GMM,5,0.3968819118465868,0.4375569058292153,16.882763458020285
dia_sabado,KMeans,2,0.39553541602323067,0.9143283408902744,15.220269927314007
dia_sabado,KMeans,3,0.3118458799943474,1.173813051953007,11.956587850010337
dia_sabado,KMeans,4,0.14776047621733232,1.356739126352121,8.556162547950514
dia_sabado,KMeans,5,0.17941183861957366,1.0980720249724578,8.87873722033027
dia_sabado,Agglomerative,2,0.38317053320559796,0.9009135203506382,14.35318000873598
dia_sabado,Agglomerative,3,0.3774440212002683,0.7154550784020377,15.241668951718074
dia_sabado,Agglomerative,4,0.37238135372763215,0.58718008054051,15.595092472884028
dia_sabado,Agglomerative,5,0.3156508298975929,0.6181799227800872,16.69256450777753
dia_sabado,GMM,2,0.4312099016564142,1.0698036944339244,9.997916917709826
dia_sabado,GMM,3,0.3118458799943474,1.173813051953007,11.956587850010337
dia_sabado,GMM,4,0.14776047621733232,1.356739126352121,8.556162547950514
dia_sabado,GMM,5,0.17941183861957366,1.0980720249724578,8.87873722033027
dia_domingo,KMeans,2,0.37757211473766533,1.0136744465540022,13.045435207919404
dia_domingo,KMeans,3,0.29741655711857257,0.8022702967255969,8.653356037694511
dia_domingo,KMeans,4,0.31038267187049523,0.6583774754193465,12.04796529221122
dia_domingo,KMeans,5,0.2745276845738567,0.6075069210584834,12.537633087157758
dia_domingo,Agglomerative,2,0.37757211473766533,1.0136744465540022,13.045435207919404
dia_domingo,Agglomerative,3,0.2945218046141787,1.158508644613365,10.146967018452049
dia_domingo,Agglomerative,4,0.31025507403799946,0.672671988107348,10.525918465925175
dia_domingo,Agglomerative,5,0.21011136162659375,0.8081681430839307,11.995211024583393
dia_domingo,GMM,2,0.3913300967628719,1.1076288870375697,10.355858589716828
dia_domingo,GMM,3,0.29741655711857257,0.8022702967255969,8.653356037694511
dia_domingo,GMM,4,0.31038267187049523,0.6583774754193465,12.04796529221122
dia_domingo,GMM,5,0.2745276845738567,0.6075069210584834,12.537633087157758
estacion_invierno,KMeans,2,0.39429463145205046,0.8735968406749026,13.593677306279922
estacion_invierno,KMeans,3,0.31542023983022804,1.3429145281413815,10.050111622709357
estacion_invierno,KMeans,4,0.2521760751403264,1.117920776551095,8.632091031232887
estacion_invierno,KMeans,5,0.282637592907425,0.7957943801142677,10.992964393499216
estacion_invierno,Agglomerative,2,0.4092294925332127,0.9950547774564995,12.612549487641392
estacion_invierno,Agglomerative,3,0.41511965347617474,0.695851306828013,11.345661195980714
estacion_invierno,Agglomerative,4,0.3059617664051428,0.8036928100555443,11.951811461641066
estacion_invierno,Agglomerative,5,0.3185968148745024,0.6431468370402615,15.06792558137803
estacion_invierno,GMM,2,0.39429463145205046,0.8735968406749026,13.593677306279922
estacion_invierno,GMM,3,0.31542023983022804,1.3429145281413815,10.050111622709357
estacion_invierno,GMM,4,0.2521760751403264,1.117920776551095,8.632091031232887
estacion_invierno,GMM,5,0.282637592907425,0.7957943801142677,10.992964393499216
estacion_primavera,KMeans,2,0.36182717634903594,0.8504910870969404,12.08915337760155
estacion_primavera,KMeans,3,0.360778684216765,0.6179298637942291,13.228289634822877
estacion_primavera,KMeans,4,0.30299530381095013,0.8104789888764559,12.804295107526697
estacion_primavera,KMeans,5,0.31663301648921005,0.6508843664240929,15.005192984927739
estacion_primavera,Agglomerative,2,0.3600976191710492,0.7864739241635956,11.439159819283098
estacion_primavera,Agglomerative,3,0.38922087824277735,0.8254995696307832,14.589343524785171
estacion_primavera,Agglomerative,4,0.351914990856716,0.9444333453721592,14.428781698464535
estacion_primavera,Agglomerative,5,0.3532195925751003,0.6948805033410133,16.831974723268562
estacion_primavera,GMM,2,0.36182717634903594,0.8504910870969404,12.08915337760155
estacion_primavera,GMM,3,0.360778684216765,0.6179298637942291,13.228289634822877
estacion_primavera,GMM,4,0.30299530381095013,0.8104789888764559,12.804295107526697
estacion_primavera,GMM,5,0.31663301648921005,0.6508843664240929,15.005192984927739
estacion_verano,KMeans,2,0.4326917856712773,0.9148907763066642,13.841255468287192
estacion_verano,KMeans,3,0.2589883569939765,0.9425403432702125,10.07800124855282
estacion_verano,KMeans,4,0.22577136297622508,0.8660142121878482,8.292397160738195
estacion_verano,KMeans,5,0.22178559440758308,0.7588502581888159,7.571333952100219
estacion_verano,Agglomerative,2,0.48843131484074553,0.7715173671339076,10.616350110080631
estacion_verano,Agglomerative,3,0.24651255213782206,1.1147464766481476,10.396894850945829
estacion_verano,Agglomerative,4,0.26147478024651993,0.9699013497805125,9.349227512853323
estacion_verano,Agglomerative,5,0.2600619868407187,0.715676842896647,9.838853646134043
estacion_verano,GMM,2,0.4326917856712773,0.9148907763066642,13.841255468287192
estacion_verano,GMM,3,0.2589883569939765,0.9425403432702125,10.07800124855282
estacion_verano,GMM,4,0.22577136297622508,0.8660142121878482,8.292397160738195
estacion_verano,GMM,5,0.22178559440758308,0.7588502581888159,7.571333952100219
estacion_otono,KMeans,2,0.3103788540449751,0.9399170185571506,10.010613930697785
estacion_otono,KMeans,3,0.3106789133701875,0.6704664090136244,8.538225878290378
estacion_otono,KMeans,4,0.2702202959261628,0.6153649300230284,8.37483932130211
estacion_otono,KMeans,5,0.2466155112556025,0.5896431243580575,8.14628554229363
estacion_otono,Agglomerative,2,0.3252104444884025,1.0804365805169438,11.422779535066056
estacion_otono,Agglomerative,3,0.30876952811156344,0.7869962393552673,9.183902248934862
estacion_otono,Agglomerative,4,0.26325371110388013,0.9624128678331854,10.092404943331275
estacion_otono,Agglomerative,5,0.24594331839844674,0.8587298125043542,9.958033949361331
estacion_otono,GMM,2,0.3103788540449751,0.9399170185571506,10.010613930697785
estacion_otono,GMM,3,0.3106789133701875,0.6704664090136244,8.538225878290378
estacion_otono,GMM,4,0.2702202959261628,0.6153649300230284,8.37483932130211
estacion_otono,GMM,5,0.2466155112556025,0.5896431243580575,8.14628554229363
mes_01,KMeans,2,0.333370051275733,1.0349724121870272,9.529732795724664
mes_01,KMeans,3,0.3337019787039314,0.8098983803842029,8.06541145323982
mes_01,KMeans,4,0.27123588761406875,1.1167612402972076,7.21942156948905
mes_01,KMeans,5,0.2774444515189574,0.952227423029108,7.732228419967344
mes_01,Agglomerative,2,0.333370051275733,1.0349724121870272,9.529732795724664
mes_01,Agglomerative,3,0.3621350494419817,0.7399534451320111,9.887804815869703
mes_01,Agglomerative,4,0.365128639325482,0.5968901272269944,11.206780272687324
mes_01,Agglomerative,5,0.275764112505166,0.8603503571490533,11.284082609328243
mes_01,GMM,2,0.333370051275733,1.0349724121870272,9.529732795724664
mes_01,GMM,3,0.3337019787039314,0.8098983803842029,8.06541145323982
mes_01,GMM,4,0.27123588761406875,1.1167612402972076,7.21942156948905
mes_01,GMM,5,0.2774444515189574,0.952227423029108,7.732228419967344
mes_02,KMeans,2,0.38498671066120677,0.9603135771819915,13.550709714055385
mes_02,KMeans,3,0.30106437975590966,1.3417075066846664,10.187263588680665
mes_02,KMeans,4,0.2868981510125271,1.3405932383529504,8.327423954038377
mes_02,KMeans,5,0.182679853368841,1.0296469694768118,9.708929178572058
mes_02,Agglomerative,2,0.38498671066120677,0.9603135771819915,13.550709714055385
mes_02,Agglomerative,3,0.391414573231149,0.7289852749729383,11.781606372642154
mes_02,Agglomerative,4,0.3142227362207864,0.9323655338120114,11.656367281847356
mes_02,Agglomerative,5,0.26173507390182316,0.9170097397896871,11.256792621696789
mes_02,GMM,2,0.3975789611222882,0.9934313512096618,13.444351201497684
mes_02,GMM,3,0.30106437975590966,1.3417075066846664,10.187263588680665
mes_02,GMM,4,0.2868981510125271,1.3405932383529504,8.327423954038377
mes_02,GMM,5,0.182679853368841,1.0296469694768118,9.708929178572058
mes_03,KMeans,2,0.3501308874730067,1.0452692629968454,11.438589020786312
mes_03,KMeans,3,0.3016391503243992,0.7842621066124629,8.038311778259521
mes_03,KMeans,4,0.2988223800653942,0.6863546435752172,8.068405839031167
mes_03,KMeans,5,0.23818054738718342,0.6899489718149697,7.089740337417461
mes_03,Agglomerative,2,0.3345171229449597,1.0285309217466365,10.630561013110933
mes_03,Agglomerative,3,0.2969478999812611,1.2818770050753907,8.673844993308768
mes_03,Agglomerative,4,0.3147475171082239,0.9245227039786439,9.139072018207559
mes_03,Agglomerative,5,0.31357661939888704,0.7380908327868662,9.853708183819485
mes_03,GMM,2,0.3433155046897636,1.3089737408991458,8.066252756610933
mes_03,GMM,3,0.3016391503243992,0.7842621066124629,8.038311778259521
mes_03,GMM,4,0.2988223800653942,0.6863546435752172,8.068405839031167
mes_03,GMM,5,0.23818054738718342,0.6899489718149697,7.089740337417461
mes_04,KMeans,2,0.38651878636412296,0.9473228631542971,12.542680803091605
mes_04,KMeans,3,0.39170691176142136,0.69368552896092,16.04243724275141
mes_04,KMeans,4,0.27714747642640286,1.079948442449691,11.957270858216022
mes_04,KMeans,5,0.2880444869338601,0.8101378380353209,12.105305291661622
mes_04,Agglomerative,2,0.38651878636412296,0.9473228631542971,12.542680803091605
mes_04,Agglomerative,3,0.39170691176142136,0.69368552896092,16.04243724275141
mes_04,Agglomerative,4,0.345002473872078,0.6908577573075404,14.733365945828423
mes_04,Agglomerative,5,0.35541361308287567,0.5810308294872988,16.219998669509696
mes_04,GMM,2,0.38651878636412296,0.9473228631542971,12.542680803091605
mes_04,GMM,3,0.39170691176142136,0.69368552896092,16.04243724275141
mes_04,GMM,4,0.27714747642640286,1.079948442449691,11.957270858216022
mes_04,GMM,5,0.2880444869338601,0.8101378380353209,12.105305291661622
mes_05,KMeans,2,0.34102216946970876,0.9056183694444307,11.14801895234852
mes_05,KMeans,3,0.34959958706566624,0.6904996783011056,13.692706400459992
mes_05,KMeans,4,0.30286978712594576,0.8613049611501236,11.834828199307328
mes_05,KMeans,5,0.3290239537333802,0.6409140875450884,15.625497881088013
mes_05,Agglomerative,2,0.34102216946970876,0.9056183694444307,11.14801895234852
mes_05,Agglomerative,3,0.37451937699473076,0.8315776904245542,15.183554239050775
mes_05,Agglomerative,4,0.35508327801513384,0.5738482689426292,14.048850755667097
mes_05,Agglomerative,5,0.29772198538806394,0.7430361859145224,15.079628989418994
mes_05,GMM,2,0.34102216946970876,0.9056183694444307,11.14801895234852
mes_05,GMM,3,0.34959958706566624,0.6904996783011056,13.692706400459992
mes_05,GMM,4,0.30286978712594576,0.8613049611501236,11.834828199307328
mes_05,GMM,5,0.3290239537333802,0.6409140875450884,15.625497881088013
mes_06,KMeans,2,0.3488914659560849,0.47776379153576,3.0706504718326624
mes_06,KMeans,3,0.18257310634516502,1.2667211747155658,5.940392864441318
mes_06,KMeans,4,0.15373887086645088,1.249730057999626,4.545676161692223
mes_06,KMeans,5,0.17890543078143226,1.047060369498025,5.742106459672277
mes_06,Agglomerative,2,0.22425095817500068,1.3394788991685513,6.035678388220001
mes_06,Agglomerative,3,0.22048730705373318,1.0655406977491955,6.49751320268135
mes_06,Agglomerative,4,0.227344776739818,0.830025575535538,7.542574450262944
mes_06,Agglomerative,5,0.27043155825845244,0.7103150634100155,8.932181302387272
mes_06,GMM,2,0.3488914659560849,0.47776379153576,3.0706504718326624
mes_06,GMM,3,0.18257310634516502,1.2667211747155658,5.940392864441318
mes_06,GMM,4,0.15373887086645088,1.249730057999626,4.545676161692223
mes_06,GMM,5,0.17890543078143226,1.047060369498025,5.742106459672277
mes_07,KMeans,2,0.4808009830441577,0.8831781651002051,15.557880852211705
mes_07,KMeans,3,0.44124118366241466,0.707426775581481,10.89331239451513
mes_07,KMeans,4,0.31927268654608065,0.6712317335814044,10.812246945118515
mes_07,KMeans,5,0.18854130534510843,0.7827957232919079,10.595146088082895
mes_07,Agglomerative,2,0.4808009830441577,0.8831781651002051,15.557880852211705
mes_07,Agglomerative,3,0.3987377674860867,0.75677562469394,11.814621255355178
mes_07,Agglomerative,4,0.3985914909539522,0.42916514286380564,10.625728973965321
mes_07,Agglomerative,5,0.22514994864535284,0.6930748179481256,11.306211863001426
mes_07,GMM,2,0.4808009830441577,0.8831781651002051,15.557880852211705
mes_07,GMM,3,0.44124118366241466,0.707426775581481,10.89331239451513
mes_07,GMM,4,0.31927268654608065,0.6712317335814044,10.812246945118515
mes_07,GMM,5,0.18854130534510843,0.7827957232919079,10.595146088082895
mes_08,KMeans,2,0.45851545007826305,0.9299155430799958,15.125666230781516
mes_08,KMeans,3,0.22993775721247786,1.1480173470656405,9.680118930702372
mes_08,KMeans,4,0.19599752950415972,1.0336368688686972,8.144156875761311
mes_08,KMeans,5,0.1897147300275814,0.9221624254493964,7.922976712502548
mes_08,Agglomerative,2,0.5038855302018841,0.8799268005901218,14.517664360433638
mes_08,Agglomerative,3,0.24622330650154858,1.1306325605634642,11.201809997413973
mes_08,Agglomerative,4,0.23698554550179243,0.9876637196431296,10.79746619727262
mes_08,Agglomerative,5,0.24311189961680643,0.6505356300564832,11.864089268978319
mes_08,GMM,2,0.45851545007826305,0.9299155430799958,15.125666230781516
mes_08,GMM,3,0.22993775721247786,1.1480173470656405,9.680118930702372
mes_08,GMM,4,0.19599752950415972,1.0336368688686972,8.144156875761311
mes_08,GMM,5,0.1897147300275814,0.9221624254493964,7.922976712502548
mes_09,KMeans,2,0.326436634462679,1.0658289730619366,11.159675831900726
mes_09,KMeans,3,0.13921041633139128,1.2729476823088024,6.850982168532032
mes_09,KMeans,4,0.15608157116996407,1.0749322221971873,7.521068073748835
mes_09,KMeans,5,0.17881332599230487,0.8797537769652971,9.369340173616411
mes_09,Agglomerative,2,0.3509930637813832,1.0897057730906567,11.19505002374336
mes_09,Agglomerative,3,0.2894009022864872,1.068120614960702,9.17042201485803
mes_09,Agglomerative,4,0.3030008614678756,0.6264736346949179,9.320526603059319
mes_09,Agglomerative,5,0.17959239872483593,0.87646489329377,9.359202590391927
mes_09,GMM,2,0.326436634462679,1.0658289730619366,11.159675831900726
mes_09,GMM,3,0.13921041633139128,1.2729476823088024,6.850982168532032
mes_09,GMM,4,0.15608157116996407,1.0749322221971873,7.521068073748835
mes_09,GMM,5,0.17881332599230487,0.8797537769652971,9.369340173616411
mes_10,KMeans,2,0.32589328892809016,1.0573255921879032,10.587988490511076
mes_10,KMeans,3,0.26835920504638877,0.7694298412994023,6.755890625376275
mes_10,KMeans,4,0.12921569018690504,0.8038032575463829,5.784741050681997
mes_10,KMeans,5,0.19057186108265495,0.7265979175692561,5.660049597422962
mes_10,Agglomerative,2,0.32589328892809016,1.0573255921879032,10.587988490511076
mes_10,Agglomerative,3,0.28532951342747304,1.2164416960935547,8.730454705493159
mes_10,Agglomerative,4,0.2865321161376237,1.087429982694852,7.920940553866645
mes_10,Agglomerative,5,0.280324977295994,0.867524467982882,8.110972499924054
mes_10,GMM,2,0.32589328892809016,1.0573255921879032,10.587988490511076
mes_10,GMM,3,0.26835920504638877,0.7694298412994023,6.755890625376275
mes_10,GMM,4,0.12921569018690504,0.8038032575463829,5.784741050681997
mes_10,GMM,5,0.19057186108265495,0.7265979175692561,5.660049597422962
mes_11,KMeans,2,0.3117240212702592,1.1958364979270715,9.231817039801808
mes_11,KMeans,3,0.2852650927444874,0.8834602318315499,7.985172473166619
mes_11,KMeans,4,0.2492071093361312,1.1736538708885358,6.853611271854327
mes_11,KMeans,5,0.2630693496802734,0.9397877343804103,8.370754457155872
mes_11,Agglomerative,2,0.3117240212702592,1.1958364979270715,9.231817039801808
mes_11,Agglomerative,3,0.3092955965005163,0.8511937450203119,8.001765109970599
mes_11,Agglomerative,4,0.23824517632653808,1.004097176734518,7.84771180151428
mes_11,Agglomerative,5,0.23124806138708598,0.8567846237916708,7.723142063275297
mes_11,GMM,2,0.3117240212702592,1.1958364979270715,9.231817039801808
mes_11,GMM,3,0.30637316509777146,0.8810632991909139,8.205658753087144
mes_11,GMM,4,0.2492071093361312,1.1736538708885358,6.853611271854327
mes_11,GMM,5,0.2630693496802734,0.9397877343804103,8.370754457155872
mes_12,KMeans,2,0.39454857498489393,0.8795708618985221,13.065037162989446
mes_12,KMeans,3,0.40393956190067665,0.678681906773229,11.66945781584717
mes_12,KMeans,4,0.23090532943079828,1.048153126516151,7.4232617043093425
mes_12,KMeans,5,0.28325751687143774,0.8120356410794353,10.972397480724181
mes_12,Agglomerative,2,0.39454857498489393,0.8795708618985221,13.065037162989446
mes_12,Agglomerative,3,0.40393956190067665,0.678681906773229,11.66945781584717
mes_12,Agglomerative,4,0.38072658018393063,0.8496058939646254,12.914255785002267
mes_12,Agglomerative,5,0.3968630790393276,0.4459472444320616,16.463046712766058
mes_12,GMM,2,0.39454857498489393,0.8795708618985221,13.065037162989446
mes_12,GMM,3,0.40393956190067665,0.678681906773229,11.66945781584717
mes_12,GMM,4,0.23090532943079828,1.048153126516151,7.4232617043093425
mes_12,GMM,5,0.28325751687143774,0.8120356410794353,10.972397480724181
