estrategia,pc,media_consumo,std_consumo,min_consumo,max_consumo,percentil_25_consumo,percentil_50_consumo,percentil_75_consumo,promedio_por_dia,consumo_medio_diario,Mañana,Mediodia,Tarde,Noche,Madrugada,sum_consumo,Lunes,Martes,Miércoles,Jueves,Viernes,Sábado,Domingo,Entre semana,Fin de semana,s_Mañana,s_Mediodia,s_Tarde,s_Noche,s_Madrugada,s_Lunes,s_Martes,s_Miércoles,s_Jueves,s_Viernes,s_Sábado,s_Domingo,s_Entre semana,s_Fin de semana,s_invierno,s_otoño,s_primavera,s_verano,std_Mañana,std_Mediodia,std_Tarde,std_Noche,std_Madrugada,std_Lunes,std_Martes,std_Miércoles,std_Jueves,std_Viernes,std_Sábado,std_Domingo,std_Entre semana,std_Fin de semana,std_invierno,std_otoño,std_primavera,std_verano,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
resumen_consumos_dia_viernes_loadings,PC1,0.1618204246128831,0.1516551848529201,0.1218072661896667,0.1362140955259424,0.1369248372978401,0.1467518017548763,0.1547832586491811,0.1618204246128831,0.1618204246128831,0.1196652008277001,0.1477323670869947,0.14749230920797,0.1459966351682203,0.115474710426225,0.1618204246128831,,,,,0.1618204246128831,,,0.1618204246128831,,0.1196652008277001,0.1477323670869948,0.14749230920797,0.1459966351682203,0.115474710426225,,,,,0.1618204246128831,,,0.1618204246128831,,0.1468995258745135,0.1564998795118827,0.1541474425312383,0.1351355251665366,0.0965633600131836,0.1211301607784777,0.0689476934233034,0.0933049319479558,0.0734981340071947,,,,,0.1516551848529201,,,0.1516551848529201,,0.1241963300276627,0.1460157230560673,0.1107450947404105,0.1290478032886406,0.1377053387447432,0.1321854187468321,0.1492140390982346,0.1530520082064883,0.1448552108859936,0.1306275987866524,0.1329542598558421,0.1274540632229215,0.1473509387152469,0.1466900755427496,0.1534111008891686,0.1459811250832551
resumen_consumos_dia_viernes_loadings,PC2,-0.0277679698638864,0.0211437544566623,-0.0707853878449652,0.0211429515570828,-0.1423263924184351,-0.1345061636841483,0.0063006751533219,-0.0277679698638864,-0.0277679698638863,0.2807831003720639,-0.1320999069340714,-0.1298769335735835,0.0510070032763261,0.0229868560528531,-0.0277679698638863,,,,,-0.0277679698638864,,,-0.0277679698638864,,0.2807831003720638,-0.1320999069340714,-0.1298769335735834,0.0510070032763262,0.0229868560528531,,,,,-0.0277679698638864,,,-0.0277679698638864,,0.1693371388193204,0.0142530364080671,0.0517418726008985,-0.2261066284803059,0.200012957443484,-0.1740339622676633,0.1231616573217745,-0.2026990572871345,0.2533490765138141,,,,,0.0211437544566624,,,0.0211437544566624,,0.2601171660266093,0.058432410059833,0.2801927607538275,-0.2140940517592618,0.192769269001111,0.1597928562015673,0.1190123515894413,0.0427415677863303,-0.0046212708530464,-0.1792619522511454,-0.2376337528907378,-0.2417865803022771,-0.0427841172199073,-0.0137676831167721,0.0641625286879943,0.123803205871983
resumen_consumos_dia_viernes_loadings,PC3,-0.0294097435573381,0.2065862778985,-0.1407422831393245,0.1870447508752507,-0.1205772604565568,-0.1395752340660676,-0.1607940905639151,-0.0294097435573381,-0.0294097435573381,0.0094441907110647,-0.1458319030376883,0.1055937187976124,0.0501336626528772,-0.1416080319225743,-0.029409743557338,,,,,-0.029409743557338,,,-0.029409743557338,,0.0094441907110649,-0.1458319030376881,0.1055937187976124,0.0501336626528773,-0.1416080319225742,,,,,-0.029409743557338,,,-0.029409743557338,,-0.0949521128713366,-0.0823720963123028,-0.1606498144849521,0.1352692525387853,0.3416732937528791,0.1137947799525669,0.2826365684450008,0.1391786661359931,0.1875476554029761,,,,,0.2065862778985001,,,0.2065862778985001,,0.1429202796130495,0.1191793030572776,0.00564883015048,0.2111885814319765,-0.0544547779785596,-0.1912030136006379,-0.0442936983509657,-0.1485279955790982,-0.2597470939477128,0.1840960661669742,0.0831811759048074,0.1192957885935949,-0.1014835744729765,-0.1963300238748099,0.0137099119904374,-0.0430817488851573
resumen_consumos_dia_viernes_loadings,PC4,-0.0021232971840458,-0.021299642727566,-0.0783108471449611,0.0603492660473953,0.1258155085142329,0.1137664955659349,-0.0556232660181828,-0.0021232971840458,-0.0021232971840459,-0.0894795599210265,-0.0524308194564452,-0.092369057457517,-0.1067788192203102,0.5035007426990648,-0.0021232971840458,,,,,-0.0021232971840458,,,-0.0021232971840458,,-0.0894795599210267,-0.0524308194564452,-0.0923690574575171,-0.1067788192203103,0.5035007426990645,,,,,-0.0021232971840459,,,-0.0021232971840459,,-0.0352317855450189,-0.0734811247457544,0.0076621477226685,0.054971010550763,-0.1020398332028341,-0.1377209332762782,0.2452766129086789,0.0435347750043962,0.4155937289369689,,,,,-0.0212996427275663,,,-0.0212996427275663,,-0.0087119288120743,-0.1163854902190951,-0.0865336129454273,0.0398641482296472,-0.0672774328296448,-0.0945331602365727,0.0313576531247613,-0.0712339418582684,0.0583435902870503,0.1538258855612363,0.0847569548188197,-0.0934913500105051,-0.1498748819593215,-0.0425665405738329,-0.0443104208440447,0.0568788399295582
resumen_consumos_estacion_invierno_loadings,PC1,0.1495358271609055,0.1423693767913013,0.02233349800374,0.1208255512022565,0.0528252864182965,0.0924155317938985,0.1463565654380653,0.1495358271609055,0.1495358271609055,0.137955807627165,0.130761370535917,0.1423640437851141,0.1344929115316156,0.0607812888742013,0.1495358271609055,0.1412278755621434,0.1464709276755689,0.1482776961718667,0.1426235527260763,0.1379250586902713,0.1435045356781384,0.1389852272195459,0.1477759073528515,0.142485357305528,0.1379558076271651,0.130761370535917,0.1423640437851142,0.1344929115316156,0.0607812888742012,0.1412278755621434,0.1464709276755689,0.1482776961718667,0.1426235527260763,0.1379250586902713,0.1435045356781384,0.1389852272195459,0.1477759073528515,0.1424853573055281,0.1495358271609055,,,,0.1122657331021585,0.0950973026367176,0.0924447206395964,0.0708264941508859,0.0981865829850822,0.1298872086222794,0.1369691614338092,0.1360504071754587,0.1400362755306695,0.140652034196068,0.1255789380301781,0.1326035238147744,0.141100076634772,0.1338205088555568,0.142369376791301,,,,0.1474804361972941,0.1451304805486525,,,,,,,,,,0.1465529787394263
resumen_consumos_estacion_invierno_loadings,PC2,0.0401802840753365,-0.1332416580780718,0.2338582460148375,-0.0020818420463812,0.3859211609981106,0.3513859937229503,-0.0135783918925827,0.0401802840753367,0.0401802840753366,-0.1059743744774833,0.1609538220243133,0.0144757174632143,-0.1252458683615466,0.2628796449759067,0.0401802840753366,0.009099030750164,0.0021108211539263,-0.0071604172589606,0.0395867624738917,0.1487406760912927,0.0247557139321742,0.0607632662662806,0.0369003533951527,0.0449451050818409,-0.1059743744774832,0.1609538220243133,0.0144757174632143,-0.1252458683615467,0.2628796449759067,0.009099030750164,0.0021108211539262,-0.0071604172589606,0.0395867624738917,0.1487406760912928,0.0247557139321742,0.0607632662662806,0.0369003533951527,0.044945105081841,0.0401802840753366,,,,-0.0260508822967067,0.159580705681904,-0.2565276886832408,-0.253316181698207,0.0152184561804633,-0.177310739981275,-0.1532345868247234,-0.1475941341976894,-0.1309451341180519,-0.0486497427956735,-0.1581243070362185,-0.0689281176711891,-0.1380411670234003,-0.1139726420576936,-0.1332416580780717,,,,0.0626675094027241,-0.0084755735212683,,,,,,,,,,0.0588082589153561
resumen_consumos_estacion_invierno_loadings,PC3,-0.0110338835868504,0.0195776264008354,0.035042172148856,-0.100339476544086,-0.1158707691160594,0.009215115721349,-0.0234206973832196,-0.0110338835868504,-0.0110338835868505,-0.0291876112618926,0.1661691124893164,0.1121167973639885,-0.1112517520252452,-0.337146917136808,-0.0110338835868505,-0.0697368738421303,-0.1215276218379067,-0.0495728075362487,-0.041486215448064,-0.0945759611980974,0.1245747796619616,0.1683912550112783,-0.0786141464121567,0.1501184859257263,-0.0291876112618926,0.1661691124893164,0.1121167973639886,-0.1112517520252452,-0.337146917136808,-0.0697368738421304,-0.1215276218379067,-0.0495728075362487,-0.041486215448064,-0.0945759611980975,0.1245747796619616,0.1683912550112783,-0.0786141464121567,0.1501184859257264,-0.0110338835868505,,,,0.3744168104706575,0.0922506972603364,-0.2273245883642671,-0.3204474527787836,-0.0065233520382482,-0.0210470228425622,-0.0817287358964301,-0.0503323227106225,0.0068710305921177,-0.0787790487597135,0.1390840045858097,0.2084981061513199,-0.0479407016141752,0.1810344384064613,0.0195776264008356,,,,0.0185354660756579,-0.0986686411455158,,,,,,,,,,0.0379454252954127
resumen_consumos_estacion_invierno_loadings,PC4,-0.0425360177316903,0.0808141599334058,-0.3508247009450237,0.3149639448896044,0.021770696621905,-0.0394098120209689,-0.1115565247815873,-0.0425360177316903,-0.0425360177316903,-0.1034075662540404,-0.0915668266728601,-0.0100350107844209,-0.1060171208025332,0.2686077827772682,-0.0425360177316904,-0.1074792452676615,-0.0587373504012445,-0.0132565632192493,-0.1551189177191008,-0.0058374176368313,0.0615924235529526,-0.0067216208017282,-0.0694094967621932,0.024410457010393,-0.1034075662540404,-0.0915668266728599,-0.0100350107844209,-0.1060171208025332,0.2686077827772683,-0.1074792452676614,-0.0587373504012445,-0.0132565632192494,-0.1551189177191007,-0.0058374176368312,0.0615924235529525,-0.0067216208017283,-0.0694094967621932,0.024410457010393,-0.0425360177316903,,,,0.1275848835897751,0.1618408570623883,0.1354386050490077,-0.2683076485982615,0.4664949084523186,0.0109333755770021,0.069839780622645,0.08472151585465,0.0149439733767657,0.1292593133281282,0.1839200288468326,0.0201859841833694,0.071631982451416,0.1109757840214006,0.0808141599334055,,,,-0.0496286016205296,-0.072320133714505,,,,,,,,,,-0.0071225999420268
resumen_consumos_estacion_otoño_loadings,PC1,0.1507019251507162,0.1422473914771128,0.068543642447279,0.1101894873721347,0.0987915758916085,0.1242596857777686,0.1467431517582297,0.1507019251507162,0.1507019251507162,0.1280054951995111,0.1385280885245712,0.1366139415271054,0.1349974106115889,0.078732225408293,0.1507019251507162,0.1445947879125691,0.1471948960697041,0.1455668863586864,0.1433460180540988,0.1452228218088519,0.1434165408022931,0.1407680771333595,0.1486975084411574,0.1452000343203648,0.1280054951995111,0.1385280885245712,0.1366139415271054,0.1349974106115889,0.0787659913581864,0.1445947879125692,0.147194896069704,0.1455668863586863,0.1433460180540987,0.145222821808852,0.1434165408022931,0.1407680771333595,0.1486975084411574,0.1452000343203649,,0.1507019251507162,,,0.0843118734823784,0.0528040798827031,0.1083436853136066,0.0931567821665846,0.05976057001709,0.1195767995410963,0.1436957220093409,0.1266506726730407,0.1184630390933024,0.1351073878857854,0.1217232607569489,0.1232381295700666,0.1425943182995682,0.1266969485222317,,0.1422473914771128,,,,,,,,,,,0.1403224917118538,0.1484930095104242,0.1477320537038285,
resumen_consumos_estacion_otoño_loadings,PC2,0.0447219884912237,-0.1679073243431443,0.2823747830102101,-0.0087090575318896,0.3469375046773734,0.2712484938209086,0.0221823262494586,0.0447219884912239,0.0447219884912238,-0.0781835861650033,0.0967199623257699,-0.0489444057017733,0.0181306615594995,0.1908294332357591,0.0447219884912238,0.0400373781182318,0.0950314155861402,0.0656295418844892,0.0314882060967424,0.1131154620930982,-0.0610340687295597,0.014020488592297,0.0722294391435898,-0.0223933952748517,-0.0781835861650033,0.0967199623257699,-0.0489444057017733,0.0181306615594993,0.1908647914280212,0.0400373781182318,0.0950314155861403,0.0656295418844893,0.0314882060967425,0.1131154620930981,-0.0610340687295598,0.0140204885922969,0.0722294391435897,-0.0223933952748517,,0.0447219884912238,,,0.0353425893949343,-0.1445055262702816,0.0113262221110579,-0.2325139255290629,-0.244231305787465,-0.1512946870027421,-0.0638677004921603,-0.1778968310680016,-0.2514261906794502,-0.0265967934746713,-0.2557054258332227,-0.200392232035986,-0.1273072256339912,-0.2355633289356447,,-0.1679073243431442,,,,,,,,,,,0.1760211144132412,0.0428683266213096,-0.0695257957497352,
resumen_consumos_estacion_otoño_loadings,PC3,-0.0176555647351194,0.0498470461978747,-0.1696260650332038,0.3012789475095722,0.0819073198034449,-0.0208782311947401,-0.0438059329700664,-0.0176555647351194,-0.0176555647351195,-0.0087860218156734,0.0560480392611498,0.1845054014827837,-0.1417296599625886,-0.2993679222478944,-0.0176555647351194,-0.0163818101672251,-0.0294033247340492,-0.0854484300977725,-0.1024210793194529,0.0659350679546128,-0.0289727119485595,0.0614571743771463,-0.0326933247950234,0.018576506771524,-0.0087860218156736,0.0560480392611496,0.1845054014827838,-0.1417296599625886,-0.2992049556418488,-0.016381810167225,-0.029403324734049,-0.0854484300977724,-0.1024210793194528,0.0659350679546128,-0.0289727119485595,0.0614571743771461,-0.0326933247950235,0.018576506771524,,-0.0176555647351193,,,0.4354761805968177,-0.0535560321198074,0.2081471042986641,-0.2276178161149066,-0.295612098594312,0.1932602214682481,0.0938264273268138,-0.1196367555158571,-0.11720026374001,0.2117088669454079,-0.0509252998395865,-0.0341559202334805,0.0947337673448833,-0.0447557990873174,,0.0498470461978748,,,,,,,,,,,0.0283451765872093,-0.039710826186455,-0.0353712524175105,
resumen_consumos_estacion_otoño_loadings,PC4,0.0060550058345363,-0.0101583170813457,0.2199567572261347,-0.1462612206628248,-0.0576180062414548,-0.0526568544018273,0.0277034290763952,0.0060550058345365,0.0060550058345366,-0.0331549666604428,0.1980799309418698,-0.019556643495283,-0.0008453268117435,-0.3259636831886061,0.0060550058345366,0.0808883692142826,0.0614010892261723,0.079840354109447,0.1159382999631586,-0.0106245855499736,-0.1275037956860868,-0.132207748064125,0.0654920684246501,-0.1328512642381024,-0.0331549666604429,0.1980799309418697,-0.0195566434952831,-0.0008453268117436,-0.325639761018439,0.0808883692142826,0.0614010892261723,0.079840354109447,0.1159382999631586,-0.0106245855499736,-0.1275037956860868,-0.1322077480641249,0.0654920684246501,-0.1328512642381022,,0.0060550058345365,,,-0.1894353853438941,0.3571517392541571,0.0955067387413456,0.2104975995671868,-0.324578360441092,0.0497495178713303,0.0526927064784157,0.2084153245812762,0.1308739532693556,-0.103901457441601,-0.1052226034656219,-0.158349717680685,0.0518336960994514,-0.1335171880553765,,-0.0101583170813455,,,,,,,,,,,0.0114824801385758,0.0343543222544891,-0.024584421174447,
resumen_consumos_estacion_primavera_loadings,PC1,0.1537077832907856,0.1232825671793105,0.087796251010983,0.1186835758820348,0.1117363906624572,0.1292500743239236,0.1491843984153687,0.1537077832907856,0.1537077832907856,0.1359976397010045,0.136780398911613,0.1473841650834958,0.1429574747880997,0.1083996815393023,0.1537077832907856,0.1492875759575571,0.1503950761209518,0.1526805071619673,0.1449697698065011,0.1456771514262231,0.1418258214383695,0.143536779972233,0.1515129863730255,0.144113211499242,0.1359976397010044,0.1367803989116131,0.1473841650834959,0.1429574747880996,0.1083996815393023,0.1492875759575572,0.1503950761209518,0.1526805071619673,0.1449697698065011,0.1456771514262231,0.1418258214383695,0.143536779972233,0.1515129863730255,0.144113211499242,,,0.1537077832907856,,0.0305286551222381,0.0351969214958415,0.0783133402824785,0.0709463166111462,0.1039350825518214,0.1127229872543185,0.1298895068420209,0.0988134749588078,0.1012827418716185,0.1262225938435104,0.1227176572723963,0.0957529059256674,0.1207762633905965,0.1111657364864608,,,0.1232825671793104,,,,0.1493436919892625,0.1493279865840872,0.1440944847734158,,,,,,,
resumen_consumos_estacion_primavera_loadings,PC2,-0.0446909257834355,0.2298851590117649,-0.2167936304337968,0.0353408832876686,-0.2499027947646666,-0.2080412265336105,-0.0530401543455067,-0.0446909257834355,-0.0446909257834354,0.0791585222050801,-0.0054442366953712,-0.0112395140198865,-0.0186954676448505,-0.2354491595800801,-0.0446909257834355,-0.0075274474622628,-0.0154686719023368,-0.0145592113992695,-0.0349828037318014,-0.0800851377340487,-0.1030811683644278,-0.0307086857518719,-0.031075935399602,-0.0686222414196119,0.0791585222050801,-0.0054442366953713,-0.0112395140198865,-0.0186954676448505,-0.2354491595800802,-0.0075274474622628,-0.0154686719023367,-0.0145592113992695,-0.0349828037318014,-0.0800851377340486,-0.1030811683644278,-0.0307086857518719,-0.031075935399602,-0.0686222414196119,,,-0.0446909257834355,,0.2351874787942469,0.1263138820640282,0.070000374634683,0.0944514616658936,-0.122357920930316,0.2229199288851,0.1598308542306133,0.2787451659977803,0.2418382348468934,0.1637962474878312,0.1619393878694486,0.2632780380252643,0.2211279805804737,0.2214194498807676,,,0.2298851590117649,,,,0.0541006423404985,-0.0799374647639066,-0.1060043799713889,,,,,,,
resumen_consumos_estacion_primavera_loadings,PC3,-0.025425455176038,0.0088517086908363,0.269923007520829,0.33044162026307,0.0950491900677311,0.0043180611690489,-0.081937879969425,-0.025425455176038,-0.0254254551760382,0.0192800360621067,-0.1547488244239651,0.1053846619871024,0.0240211028740676,-0.0132000866615127,-0.025425455176038,-0.1290293743308667,-0.1062278682552535,-0.0497005890070697,-0.1533002359660297,-0.1575330354206728,0.1546394168422222,0.1958833781691024,-0.1223336799587731,0.1764554149605204,0.0192800360621067,-0.1547488244239651,0.1053846619871025,0.0240211028740676,-0.0132000866615127,-0.1290293743308669,-0.1062278682552535,-0.0497005890070696,-0.1533002359660298,-0.1575330354206728,0.1546394168422223,0.1958833781691024,-0.1223336799587731,0.1764554149605205,,,-0.0254254551760381,,0.264076069936921,-0.0668385041139758,0.3353679991862969,-0.0453057154771975,0.0667542332607561,-0.0923730353873207,0.0270976262310251,-0.0467922380160909,-0.1804737027126815,-0.147079056858444,0.1547356223892443,0.161469757481431,-0.0785258251945628,0.1657504985387522,,,0.0088517086908367,,,,0.033428531689733,-0.0204760788362173,-0.0905190220820968,,,,,,,
resumen_consumos_estacion_primavera_loadings,PC4,-0.0224126267645431,-0.0015560624967788,0.2188171612012709,0.1147815998107656,0.0512275365145402,-0.0308494355533642,-0.0568876975625584,-0.0224126267645429,-0.0224126267645429,0.1937788387780062,-0.1616658881401816,0.0848913849602006,-0.0749994474066129,-0.0042785530261664,-0.0224126267645429,0.0266237734462739,0.0442919409349885,0.0204495798996472,0.0315951097140019,-0.0288875953170343,-0.0996153297555309,-0.1106307749510852,0.019198546061487,-0.106037267417328,0.1937788387780062,-0.1616658881401815,0.0848913849602006,-0.0749994474066127,-0.0042785530261663,0.0266237734462737,0.0442919409349885,0.0204495798996472,0.0315951097140018,-0.0288875953170343,-0.0996153297555308,-0.1106307749510852,0.0191985460614871,-0.106037267417328,,,-0.0224126267645428,,-0.2530722905978265,-0.3079671929438576,0.4329011449223477,0.4398442067913429,-0.0380408654195231,0.0522796161227321,0.1711955049188804,0.0600535268184908,0.0456112835003102,0.0964284600862236,-0.1922514956832053,-0.1687952251947035,0.0992717930367042,-0.1758518282127101,,,-0.001556062496779,,,,-0.0439061002976758,-0.044675770781621,0.0276955882024582,,,,,,,
resumen_consumos_estacion_verano_loadings,PC1,0.1471749521151973,0.1430662306878906,-0.0034179734518555,0.1065719531708506,0.115301906293649,0.1306768700090534,0.1313805505534897,0.1471740599278046,0.1471749521151974,0.0966980203354163,0.1443083481056537,0.1406806614329947,0.1256826695829296,0.0886809570998452,0.1471749521151974,0.1404653008524751,0.1408046321376039,0.1456272475956757,0.1439086053825712,0.1431802916376496,0.1406350065675837,0.1419198733589663,0.1456114304166835,0.1441053499578171,0.0966980203354162,0.1443083481056537,0.1406806614329948,0.1256983697901679,0.0886809570998452,0.1404653008524752,0.1408046321376038,0.1456272475956757,0.1439086053825712,0.1431802916376496,0.1406350065675837,0.1419198733589664,0.1456114304166836,0.1441053499578171,,,,0.1471749521151973,0.0817339345149113,0.118010445072737,0.0763198359274417,0.1252113121993264,0.0551473408397488,0.1407460292102418,0.1363384454038948,0.1405539061543254,0.1372193531427353,0.1399695856431971,0.1257247641396408,0.1392028869294565,0.1439310318078281,0.1333151750428941,,,,0.1430662306878907,,,,,,0.1408485587151636,0.1441337271941786,0.1441100465742631,,,,
resumen_consumos_estacion_verano_loadings,PC2,0.0117583165514477,-0.1149938820442756,-0.2506042147463574,-0.174651824921888,0.0075322734985001,0.0934535864942902,0.1483389515553118,0.0119004961286906,0.0117583165514475,0.2049642375628118,-0.0596792108366282,-0.0513229754183548,0.0443867335866566,0.3171224951294376,0.0117583165514476,0.1293649231402013,0.1187313384062938,0.0262884025362612,0.0627126017237506,-0.0442456518690612,-0.1050643460624697,-0.0250692820767881,0.0535089510608881,-0.0710637553500026,0.2049642375628121,-0.0596792108366281,-0.0513229754183547,0.0439271001022035,0.3171224951294377,0.1293649231402013,0.1187313384062939,0.0262884025362611,0.0627126017237506,-0.0442456518690612,-0.1050643460624697,-0.0250692820767881,0.053508951060888,-0.0710637553500026,,,,0.0117583165514476,0.0395964134631744,-0.2501486252936314,0.3624368049875157,-0.1976680897629815,0.2769375470282059,-0.0342438168292394,0.0566193094058948,-0.1199943494101664,-0.0005277244269456,-0.1162451165861763,-0.190940645675403,-0.1204472164876225,-0.0597223356276722,-0.1798642538694236,,,,-0.1149938820442755,,,,,,0.0047613591204246,0.0488948657181379,-0.0216070401518723,,,,
resumen_consumos_estacion_verano_loadings,PC3,-0.0224851159252135,-0.0142698384849299,0.0869175372391733,0.2791078736015677,0.2807048385313648,0.2105344330953548,-0.020128671989784,-0.0226676275913703,-0.0224851159252134,0.3357213204279445,-0.0394768494215683,-0.0697841864754533,-0.1516256528004849,0.1843523274301022,-0.0224851159252134,-0.0597061018845457,-0.099657956337314,-0.0514271607304219,-0.0659491320990145,-0.0582455705958037,0.1221278284569248,-0.0058415531606455,-0.0672820240620567,0.0667925250026403,0.3357213204279445,-0.0394768494215683,-0.0697841864754534,-0.1515319308490869,0.1843523274301022,-0.0597061018845457,-0.099657956337314,-0.051427160730422,-0.0659491320990145,-0.0582455705958037,0.1221278284569247,-0.0058415531606455,-0.0672820240620568,0.0667925250026403,,,,-0.0224851159252134,0.366062433677604,0.0363325700071721,-0.0334646341675803,0.1903325110606611,-0.1575919487554228,-0.1116846255847721,-0.1974283099320513,-0.015200582745689,-0.1758297438096784,-0.0698830292648547,0.1543024220892009,-0.054661942054245,-0.0985628947481191,0.097354774386182,,,,-0.0142698384849303,,,,,,-0.0477654224120625,0.0462607447265031,-0.0695678861108527,,,,
resumen_consumos_mes_01_2025_loadings,PC1,0.1605579470186389,0.1484917580681934,0.0546398688649237,0.1424826016454069,0.0596599044103311,0.1018097320190791,0.1455676576080265,0.1605579470186387,0.1605579470186387,0.1364453249150351,0.1245307921949884,0.1499093133559848,0.1287611229810822,0.0604332685751756,0.1605579470186387,0.1389333262798857,0.1460596557571909,0.1549479648519582,0.1519038434051826,0.1536896982672713,0.1321850508041856,0.1380874534678763,0.1585978558737011,0.1388128073379569,0.1364453249150352,0.1245307921949884,0.1499093133559848,0.1287611229810822,0.0604332685751756,0.1389333262798857,0.1460596557571909,0.1549479648519582,0.1519038434051826,0.1536896982672713,0.1321850508041855,0.1380874534678763,0.158597855873701,0.1388128073379569,0.1605579470186387,,,,0.0953397444848032,0.1087069314219066,0.0766007310257535,0.0582157403134911,0.0804323807505785,0.1115667530376511,0.1118832713503038,0.137700678844573,0.1469032460889231,0.1463938178265406,0.1366542946797601,0.1438131015618036,0.1433266711255678,0.145222683530958,0.1484917580681934,,,,0.1605579470186387,,,,,,,,,,,
resumen_consumos_mes_01_2025_loadings,PC2,0.0261964305057264,-0.1274234521800662,0.2342567571443696,-0.0429748421506187,0.2676474454862716,0.2575530173417931,0.1111836776517687,0.0261964305057263,0.0261964305057262,-0.124205744555972,0.2016805829593323,0.0047357378459393,-0.1577550869893133,0.1742116612733959,0.0261964305057262,-0.0667808184675658,-0.0975417290191648,-0.0584864384781022,0.0768172553877995,0.0331254865447361,0.1914838756282497,0.1121788572957153,-0.0211927033874327,0.1507086938573613,-0.124205744555972,0.2016805829593322,0.0047357378459392,-0.1577550869893134,0.1742116612733959,-0.0667808184675658,-0.0975417290191647,-0.0584864384781022,0.0768172553877995,0.0331254865447361,0.1914838756282497,0.1121788572957153,-0.0211927033874327,0.1507086938573612,0.0261964305057263,,,,-0.1171865576296797,0.1675168146615912,-0.226461018861293,-0.2464737449129494,0.1008036127487871,-0.2326385236603499,-0.2529502991355153,-0.1404488937723485,-0.0451848346035433,-0.100437277627026,0.0356339890137334,-0.0340704979879983,-0.152975466433781,-0.0155325132805166,-0.1274234521800661,,,,0.0261964305057263,,,,,,,,,,,
resumen_consumos_mes_01_2025_loadings,PC3,-0.0286328921586404,0.0625891482697474,-0.1836129657044034,-0.0160796689367989,-0.2723987364903734,-0.1379610892518583,0.0055863980093633,-0.0286328921586406,-0.0286328921586403,0.0227833154332727,0.0844843492364324,0.0347720877102526,-0.0711819702873236,-0.3323500064410746,-0.0286328921586404,-0.1981231651425819,-0.1501398599458319,0.0242955425659078,0.0194351865239611,-0.1225302167417096,0.1128379486314096,0.1216961954347221,-0.0817410594572082,0.1206858805622952,0.0227833154332727,0.0844843492364322,0.0347720877102528,-0.0711819702873237,-0.3323500064410745,-0.1981231651425818,-0.1501398599458319,0.0242955425659077,0.0194351865239611,-0.1225302167417097,0.1128379486314095,0.1216961954347221,-0.0817410594572082,0.1206858805622952,-0.0286328921586403,,,,0.340574074285043,0.0509811741632659,-0.1142319032870422,-0.2276600346675062,0.1638543979072187,-0.0495775224613046,-0.0349576152694778,0.0597878343427635,0.0826213227819228,-0.0452387756634877,0.2404315297243776,0.1810351835859707,0.013918832666378,0.2021899710614977,0.0625891482697474,,,,-0.0286328921586403,,,,,,,,,,,
resumen_consumos_mes_01_2025_loadings,PC4,-0.0425443206323125,0.1068622757754623,-0.200835022471918,0.2365332088699322,0.0404747124715785,-0.0911280444419097,-0.1670832671066711,-0.0425443206323125,-0.0425443206323123,-0.1683971354882912,-0.0959792436889936,0.0559657995017723,-0.0892776302067146,0.3114412514642179,-0.0425443206323126,-0.1298076786849901,-0.1202764626836116,0.0414319851724232,-0.0916200292245909,0.0023234101337119,-0.031244956176947,0.0382776912660034,-0.0584308208783102,0.007852673908669,-0.1683971354882911,-0.0959792436889935,0.0559657995017724,-0.0892776302067146,0.3114412514642181,-0.1298076786849901,-0.1202764626836117,0.0414319851724231,-0.091620029224591,0.0023234101337118,-0.0312449561769471,0.0382776912660035,-0.0584308208783103,0.007852673908669,-0.0425443206323125,,,,-0.1120552502929928,0.1323544367238285,0.3733373659533174,-0.093696395160438,0.401333333626775,-0.0303842224259735,-0.0237096812633852,0.1971451187959416,0.1668503428493261,0.1049537905713962,-0.0284880353941657,0.0993987868031719,0.1161799415019216,0.0585264873236113,0.1068622757754631,,,,-0.0425443206323125,,,,,,,,,,,
resumen_consumos_mes_02_2025_loadings,PC1,0.1555115757291469,0.1488002785748997,0.0237653524016433,0.1218640390842458,0.0558766914548836,0.1295049653446179,0.1515249603540328,0.1555115757291469,0.1555115757291469,0.1455283443848778,0.147710799165709,0.1471488224766257,0.1470215524710593,0.0707772775268375,0.1555115757291469,0.1461963650208149,0.1533015513213975,0.1461619900513375,0.1440174302307025,0.1239173917857223,0.1394209200606322,0.1452609415436023,0.1506750826964742,0.1462818514416879,0.1455283443848779,0.1477107991657089,0.1471488224766256,0.1470215524710594,0.0707772775268375,0.1461963650208149,0.1533015513213975,0.1461619900513375,0.1440174302307025,0.1239173917857223,0.1394209200606322,0.1452609415436023,0.1506750826964742,0.1462818514416879,0.1555115757291469,,,,0.0965081234323716,0.0937854060987445,0.0817179668190605,0.0468071336285622,0.1088084228385914,0.1212871972694715,0.1435377875345719,0.1425206043864895,0.1233854586004404,0.1336370160367408,0.1092287621625273,0.1319952372572898,0.1482173079022097,0.1303749718453714,0.1488002785748996,,,,,0.1555115757291469,,,,,,,,,,
