estrategia,algoritmo,k,feature,importance
resumen_consumos_dia_sabado,KMeans,3,percentil_50_consumo,0.018473006114881892
resumen_consumos_dia_sabado,KMeans,3,s_Mañana,0.01827798026145261
resumen_consumos_dia_sabado,KMeans,3,Mañana,0.018277980261452602
resumen_consumos_dia_sabado,KMeans,3,Diciembre,0.01735065303470817
resumen_consumos_dia_sabado,KMeans,3,Noviembre,0.015941477147471423
resumen_consumos_dia_sabado,KMeans,3,Julio,0.015052187649199094
resumen_consumos_dia_sabado,KMeans,3,std_otoño,0.014886286930873372
resumen_consumos_dia_sabado,KMeans,3,Agosto,0.01457697019334119
resumen_consumos_dia_sabado,KMeans,3,Mayo,0.01426457561960907
resumen_consumos_dia_sabado,KMeans,3,Febrero,0.012293458385448043
resumen_consumos_dia_sabado,KMeans,3,Septiembre,0.012089209559898732
resumen_consumos_dia_sabado,KMeans,3,std_invierno,0.011757103908681517
resumen_consumos_dia_sabado,KMeans,3,percentil_25_consumo,0.011532923476917114
resumen_consumos_dia_sabado,KMeans,3,std_Noche,0.011126198353939841
resumen_consumos_dia_sabado,KMeans,3,std_Mediodia,0.009570415272869412
resumen_consumos_dia_sabado,KMeans,3,std_Madrugada,0.009047153008129333
resumen_consumos_dia_sabado,KMeans,3,s_Madrugada,0.005849417578817591
resumen_consumos_dia_sabado,KMeans,3,Madrugada,0.005849417578817588
resumen_consumos_dia_sabado,KMeans,3,min_consumo,0.004571642982384208
resumen_consumos_dia_sabado,KMeans,3,std_Tarde,0.004552829620338152
resumen_consumos_dia_viernes,KMeans,3,Tarde,0.03481105227622055
resumen_consumos_dia_viernes,KMeans,3,s_Tarde,0.03481105227622053
resumen_consumos_dia_viernes,KMeans,3,std_Mediodia,0.03255477118335954
resumen_consumos_dia_viernes,KMeans,3,Junio,0.03148865835376907
resumen_consumos_dia_viernes,KMeans,3,s_verano,0.029504677119543774
resumen_consumos_dia_viernes,KMeans,3,std_consumo,0.02732107056140633
resumen_consumos_dia_viernes,KMeans,3,std_Entre semana,0.027321070561406324
resumen_consumos_dia_viernes,KMeans,3,std_Viernes,0.027321070561406324
resumen_consumos_dia_viernes,KMeans,3,std_otoño,0.026621842583040668
resumen_consumos_dia_viernes,KMeans,3,std_verano,0.02653652459828515
resumen_consumos_dia_viernes,KMeans,3,Julio,0.025831065409840145
resumen_consumos_dia_viernes,KMeans,3,Agosto,0.02498451592792959
resumen_consumos_dia_viernes,KMeans,3,s_Entre semana,0.02443097704360144
resumen_consumos_dia_viernes,KMeans,3,sum_consumo,0.02443097704360144
resumen_consumos_dia_viernes,KMeans,3,media_consumo,0.02443097704360144
resumen_consumos_dia_viernes,KMeans,3,s_Viernes,0.02443097704360144
resumen_consumos_dia_viernes,KMeans,3,Viernes,0.024430977043601435
resumen_consumos_dia_viernes,KMeans,3,Entre semana,0.024430977043601435
resumen_consumos_dia_viernes,KMeans,3,promedio_por_dia,0.024430977043601428
resumen_consumos_dia_viernes,KMeans,3,consumo_medio_diario,0.024430977043601424
resumen_consumos_dia_viernes,KMeans,3,Septiembre,0.02401508279931522
resumen_consumos_dia_viernes,KMeans,3,percentil_25_consumo,0.02166896264471928
resumen_consumos_dia_viernes,KMeans,3,percentil_50_consumo,0.021361918010828162
resumen_consumos_dia_viernes,KMeans,3,s_otoño,0.02073226154471522
resumen_consumos_dia_viernes,KMeans,3,Marzo,0.019432888159552637
resumen_consumos_dia_viernes,KMeans,3,Noviembre,0.01900886154998668
resumen_consumos_dia_viernes,KMeans,3,std_Noche,0.018847992343907254
resumen_consumos_dia_viernes,KMeans,3,Diciembre,0.01859965233504654
resumen_consumos_dia_viernes,KMeans,3,max_consumo,0.018272883160492366
resumen_consumos_dia_viernes,KMeans,3,std_Mañana,0.017580703384833033
resumen_consumos_dia_viernes,KMeans,3,s_Mediodia,0.016885786827527054
resumen_consumos_dia_viernes,KMeans,3,Mediodia,0.016885786827527043
resumen_consumos_dia_viernes,KMeans,3,Abril,0.016611231037906384
resumen_consumos_dia_viernes,KMeans,3,s_primavera,0.016563348920484146
resumen_consumos_dia_viernes,KMeans,3,percentil_75_consumo,0.016135774193908808
resumen_consumos_dia_viernes,KMeans,3,Octubre,0.015565063904352356
resumen_consumos_dia_viernes,KMeans,3,Noche,0.015072159913112733
resumen_consumos_dia_viernes,KMeans,3,s_Noche,0.015072159913112733
resumen_consumos_dia_viernes,KMeans,3,s_invierno,0.013582807090333616
resumen_consumos_dia_viernes,KMeans,3,std_invierno,0.013290153553569346
resumen_consumos_dia_viernes,KMeans,3,Mañana,0.011617840114558074
resumen_consumos_dia_viernes,KMeans,3,s_Mañana,0.01161784011455807
resumen_consumos_dia_viernes,KMeans,3,Mayo,0.011542215763746677
resumen_consumos_dia_viernes,KMeans,3,Enero,0.011499291333208171
resumen_consumos_dia_viernes,KMeans,3,min_consumo,0.010696861716151237
resumen_consumos_dia_viernes,KMeans,3,s_Madrugada,0.009526407842582582
resumen_consumos_dia_viernes,KMeans,3,Madrugada,0.009526407842582576
resumen_consumos_dia_viernes,KMeans,3,Febrero,0.008516720422293607
resumen_consumos_dia_viernes,KMeans,3,std_primavera,0.005709286137003927
resumen_consumos_dia_viernes,KMeans,3,std_Madrugada,0.005625963554536279
resumen_consumos_dia_viernes,KMeans,3,std_Tarde,0.004380499282308739
resumen_consumos_estacion_invierno,KMeans,3,Enero,0.022200017205221398
resumen_consumos_estacion_invierno,KMeans,3,s_Miércoles,0.021910451413547197
resumen_consumos_estacion_invierno,KMeans,3,Miércoles,0.021910451413547197
resumen_consumos_estacion_invierno,KMeans,3,percentil_75_consumo,0.02186778480142474
resumen_consumos_estacion_invierno,KMeans,3,s_invierno,0.021747070716312485
resumen_consumos_estacion_invierno,KMeans,3,sum_consumo,0.021747070716312482
resumen_consumos_estacion_invierno,KMeans,3,media_consumo,0.021747070716312482
resumen_consumos_estacion_invierno,KMeans,3,consumo_medio_diario,0.021747070716312482
resumen_consumos_estacion_invierno,KMeans,3,promedio_por_dia,0.021747070716312482
resumen_consumos_estacion_invierno,KMeans,3,s_Jueves,0.021583571076549502
resumen_consumos_estacion_invierno,KMeans,3,Jueves,0.021583571076549495
resumen_consumos_estacion_invierno,KMeans,3,s_Entre semana,0.021459599980989348
resumen_consumos_estacion_invierno,KMeans,3,Entre semana,0.021459599980989338
resumen_consumos_estacion_invierno,KMeans,3,std_Jueves,0.021385834521776562
resumen_consumos_estacion_invierno,KMeans,3,Mañana,0.020798745770459186
resumen_consumos_estacion_invierno,KMeans,3,s_Mañana,0.020798745770459183
resumen_consumos_estacion_invierno,KMeans,3,Martes,0.02065295524538739
resumen_consumos_estacion_invierno,KMeans,3,s_Martes,0.020652955245387388
resumen_consumos_estacion_invierno,KMeans,3,s_Sábado,0.020393336352806542
resumen_consumos_estacion_invierno,KMeans,3,Sábado,0.020393336352806532
resumen_consumos_estacion_invierno,KMeans,3,std_Miércoles,0.020374373989771405
resumen_consumos_estacion_invierno,KMeans,3,s_Tarde,0.020347908246913408
resumen_consumos_estacion_invierno,KMeans,3,Tarde,0.0203479082469134
resumen_consumos_estacion_invierno,KMeans,3,std_invierno,0.020288380358901754
resumen_consumos_estacion_invierno,KMeans,3,std_consumo,0.02028838035890174
resumen_consumos_estacion_invierno,KMeans,3,Diciembre,0.020265663154705023
resumen_consumos_estacion_invierno,KMeans,3,Febrero,0.020195349916182347
resumen_consumos_estacion_invierno,KMeans,3,std_Entre semana,0.020192720044446902
resumen_consumos_estacion_invierno,KMeans,3,std_Viernes,0.020158899920770433
resumen_consumos_estacion_invierno,KMeans,3,s_Fin de semana,0.019248066740228144
resumen_consumos_estacion_invierno,KMeans,3,Fin de semana,0.019248066740228137
resumen_consumos_estacion_invierno,KMeans,3,s_Lunes,0.019098252237049116
resumen_consumos_estacion_invierno,KMeans,3,Lunes,0.019098252237049113
resumen_consumos_estacion_invierno,KMeans,3,Viernes,0.018345395724312097
resumen_consumos_estacion_invierno,KMeans,3,s_Viernes,0.018345395724312097
resumen_consumos_estacion_invierno,KMeans,3,s_Domingo,0.01780827205681558
resumen_consumos_estacion_invierno,KMeans,3,Domingo,0.01780827205681558
resumen_consumos_estacion_invierno,KMeans,3,Noche,0.017730701381993903
resumen_consumos_estacion_invierno,KMeans,3,s_Noche,0.0177307013819939
resumen_consumos_estacion_invierno,KMeans,3,Mediodia,0.01768897106401305
resumen_consumos_estacion_invierno,KMeans,3,s_Mediodia,0.017688971064013043
resumen_consumos_estacion_invierno,KMeans,3,std_Martes,0.017505539831112003
resumen_consumos_estacion_invierno,KMeans,3,std_Fin de semana,0.016935499482448685
resumen_consumos_estacion_invierno,KMeans,3,std_Domingo,0.016427813913624027
resumen_consumos_estacion_invierno,KMeans,3,std_Sábado,0.016077063014329287
resumen_consumos_estacion_invierno,KMeans,3,std_Lunes,0.01597653257855774
resumen_consumos_estacion_invierno,KMeans,3,max_consumo,0.015706589241884734
resumen_consumos_estacion_invierno,KMeans,3,std_Mañana,0.01390292730486314
resumen_consumos_estacion_invierno,KMeans,3,std_Madrugada,0.012637505376385513
resumen_consumos_estacion_invierno,KMeans,3,std_Mediodia,0.011931776951577726
resumen_consumos_estacion_invierno,KMeans,3,percentil_50_consumo,0.009177026389167512
resumen_consumos_estacion_invierno,KMeans,3,std_Tarde,0.008734693714384909
resumen_consumos_estacion_invierno,KMeans,3,std_Noche,0.003916898654169923
resumen_consumos_estacion_invierno,KMeans,3,percentil_25_consumo,0.0036251448134864495
resumen_consumos_estacion_invierno,KMeans,3,Madrugada,0.0027568807017279745
resumen_consumos_estacion_invierno,KMeans,3,s_Madrugada,0.0027568807017279732
resumen_consumos_estacion_invierno,KMeans,3,min_consumo,0.0018460148947589423
resumen_consumos_estacion_otoño,KMeans,3,std_Mañana,0.04606822729520543
resumen_consumos_estacion_otoño,KMeans,3,max_consumo,0.03579460388998213
resumen_consumos_estacion_otoño,KMeans,3,std_Viernes,0.03498992697422254
resumen_consumos_estacion_otoño,KMeans,3,percentil_25_consumo,0.02911754663867966
resumen_consumos_estacion_otoño,KMeans,3,std_Tarde,0.02892094856282577
resumen_consumos_estacion_otoño,KMeans,3,s_Viernes,0.027848692663824916
resumen_consumos_estacion_otoño,KMeans,3,Viernes,0.027848692663824903
resumen_consumos_estacion_otoño,KMeans,3,Septiembre,0.024965442049831633
resumen_consumos_estacion_otoño,KMeans,3,std_Martes,0.02305635594252701
resumen_consumos_estacion_otoño,KMeans,3,Tarde,0.022527837363650008
resumen_consumos_estacion_otoño,KMeans,3,s_Tarde,0.02252783736365
resumen_consumos_estacion_otoño,KMeans,3,Domingo,0.02205883651154709
resumen_consumos_estacion_otoño,KMeans,3,s_Domingo,0.022058836511547088
resumen_consumos_estacion_otoño,KMeans,3,s_Martes,0.020149337920092124
resumen_consumos_estacion_otoño,KMeans,3,Martes,0.020149337920092113
resumen_consumos_estacion_otoño,KMeans,3,media_consumo,0.0200214589717247
resumen_consumos_estacion_otoño,KMeans,3,s_otoño,0.020021458971724696
resumen_consumos_estacion_otoño,KMeans,3,sum_consumo,0.020021458971724696
resumen_consumos_estacion_otoño,KMeans,3,promedio_por_dia,0.020021458971724693
resumen_consumos_estacion_otoño,KMeans,3,consumo_medio_diario,0.02002145897172468
resumen_consumos_estacion_otoño,KMeans,3,s_Fin de semana,0.01989398933961376
resumen_consumos_estacion_otoño,KMeans,3,Fin de semana,0.019893989339613755
resumen_consumos_estacion_otoño,KMeans,3,percentil_50_consumo,0.019761634343439707
resumen_consumos_estacion_otoño,KMeans,3,std_Entre semana,0.019691393168824133
resumen_consumos_estacion_otoño,KMeans,3,std_Lunes,0.01911897288260138
resumen_consumos_estacion_otoño,KMeans,3,s_Entre semana,0.01893172579365129
resumen_consumos_estacion_otoño,KMeans,3,Entre semana,0.018931725793651284
resumen_consumos_estacion_otoño,KMeans,3,Mediodia,0.018841966771684607
resumen_consumos_estacion_otoño,KMeans,3,s_Mediodia,0.018841966771684593
resumen_consumos_estacion_otoño,KMeans,3,Octubre,0.01804197790445848
resumen_consumos_estacion_otoño,KMeans,3,s_Lunes,0.01725479760418994
resumen_consumos_estacion_otoño,KMeans,3,Lunes,0.01725479760418994
resumen_consumos_estacion_otoño,KMeans,3,std_otoño,0.01685017972051587
resumen_consumos_estacion_otoño,KMeans,3,std_consumo,0.01685017972051587
resumen_consumos_estacion_otoño,KMeans,3,s_Sábado,0.01605100056442944
resumen_consumos_estacion_otoño,KMeans,3,Sábado,0.016051000564429433
resumen_consumos_estacion_otoño,KMeans,3,Noviembre,0.01535756592972691
resumen_consumos_estacion_otoño,KMeans,3,s_Miércoles,0.015197299946284895
resumen_consumos_estacion_otoño,KMeans,3,Miércoles,0.015197299946284893
resumen_consumos_estacion_otoño,KMeans,3,percentil_75_consumo,0.015076893102580596
resumen_consumos_estacion_otoño,KMeans,3,Mañana,0.014922530868268195
resumen_consumos_estacion_otoño,KMeans,3,s_Mañana,0.014922530868268192
resumen_consumos_estacion_otoño,KMeans,3,s_Jueves,0.012227085735685046
resumen_consumos_estacion_otoño,KMeans,3,Jueves,0.012227085735685045
resumen_consumos_estacion_otoño,KMeans,3,std_Domingo,0.011152487621846549
resumen_consumos_estacion_otoño,KMeans,3,Noche,0.01002984963147645
resumen_consumos_estacion_otoño,KMeans,3,s_Noche,0.010029849631476448
resumen_consumos_estacion_otoño,KMeans,3,std_Fin de semana,0.00990841968763124
resumen_consumos_estacion_otoño,KMeans,3,std_Sábado,0.007682000836782873
resumen_consumos_estacion_otoño,KMeans,3,std_Miércoles,0.0067386886121835006
resumen_consumos_estacion_otoño,KMeans,3,std_Noche,0.005885225307155946
resumen_consumos_estacion_otoño,KMeans,3,std_Jueves,0.0055717514763374875
resumen_consumos_estacion_otoño,KMeans,3,s_Madrugada,0.004630808136956089
resumen_consumos_estacion_otoño,KMeans,3,Madrugada,0.0046189855430988
resumen_consumos_estacion_otoño,KMeans,3,std_Mediodia,0.003014195115718219
resumen_consumos_estacion_otoño,KMeans,3,min_consumo,0.002769926927212963
resumen_consumos_estacion_otoño,KMeans,3,std_Madrugada,0.002388466321720365
resumen_consumos_estacion_primavera,KMeans,3,min_consumo,0.047464097162199174
resumen_consumos_estacion_primavera,KMeans,3,percentil_25_consumo,0.03670090756773107
resumen_consumos_estacion_primavera,KMeans,3,percentil_50_consumo,0.031362810540027826
resumen_consumos_estacion_primavera,KMeans,3,Sábado,0.02797067795785186
resumen_consumos_estacion_primavera,KMeans,3,s_Sábado,0.027970677957851856
resumen_consumos_estacion_primavera,KMeans,3,s_Tarde,0.02692183917191406
resumen_consumos_estacion_primavera,KMeans,3,Tarde,0.026921839171914055
resumen_consumos_estacion_primavera,KMeans,3,max_consumo,0.026421254366760315
resumen_consumos_estacion_primavera,KMeans,3,Fin de semana,0.02574938926757861
resumen_consumos_estacion_primavera,KMeans,3,s_Fin de semana,0.02574938926757861
resumen_consumos_estacion_primavera,KMeans,3,Abril,0.025183458295873547
resumen_consumos_estacion_primavera,KMeans,3,Madrugada,0.024820937661328032
resumen_consumos_estacion_primavera,KMeans,3,s_Madrugada,0.02482093766132803
resumen_consumos_estacion_primavera,KMeans,3,s_Domingo,0.022634810004036436
resumen_consumos_estacion_primavera,KMeans,3,Domingo,0.022634810004036436
resumen_consumos_estacion_primavera,KMeans,3,Mayo,0.02232263182760148
resumen_consumos_estacion_primavera,KMeans,3,promedio_por_dia,0.022035229472948
resumen_consumos_estacion_primavera,KMeans,3,sum_consumo,0.022035229472948
resumen_consumos_estacion_primavera,KMeans,3,media_consumo,0.022035229472947993
resumen_consumos_estacion_primavera,KMeans,3,s_primavera,0.022035229472947986
resumen_consumos_estacion_primavera,KMeans,3,consumo_medio_diario,0.022035229472947976
resumen_consumos_estacion_primavera,KMeans,3,std_Madrugada,0.02185024824967991
resumen_consumos_estacion_primavera,KMeans,3,Miércoles,0.020203260917148635
resumen_consumos_estacion_primavera,KMeans,3,s_Miércoles,0.020203260917148635
resumen_consumos_estacion_primavera,KMeans,3,percentil_75_consumo,0.01938596039293976
resumen_consumos_estacion_primavera,KMeans,3,s_Entre semana,0.018691996134472075
resumen_consumos_estacion_primavera,KMeans,3,Entre semana,0.018691996134472075
resumen_consumos_estacion_primavera,KMeans,3,s_Martes,0.018530395834287162
resumen_consumos_estacion_primavera,KMeans,3,Martes,0.018530395834287148
resumen_consumos_estacion_primavera,KMeans,3,Viernes,0.018483152228823515
resumen_consumos_estacion_primavera,KMeans,3,s_Viernes,0.018483152228823508
resumen_consumos_estacion_primavera,KMeans,3,Lunes,0.01726247639080904
resumen_consumos_estacion_primavera,KMeans,3,s_Lunes,0.017262476390809026
resumen_consumos_estacion_primavera,KMeans,3,std_Tarde,0.01712022714959747
resumen_consumos_estacion_primavera,KMeans,3,s_Noche,0.01592319726402483
resumen_consumos_estacion_primavera,KMeans,3,Noche,0.015923197264024826
resumen_consumos_estacion_primavera,KMeans,3,s_Jueves,0.015730496307725616
resumen_consumos_estacion_primavera,KMeans,3,Jueves,0.015730496307725616
resumen_consumos_estacion_primavera,KMeans,3,Marzo,0.014978247552470118
resumen_consumos_estacion_primavera,KMeans,3,Mañana,0.012522237757915791
resumen_consumos_estacion_primavera,KMeans,3,s_Mañana,0.012522237757915791
resumen_consumos_estacion_primavera,KMeans,3,s_Mediodia,0.012304982935814475
resumen_consumos_estacion_primavera,KMeans,3,Mediodia,0.012304982935814475
resumen_consumos_estacion_primavera,KMeans,3,std_Martes,0.011103186993455551
resumen_consumos_estacion_primavera,KMeans,3,std_Viernes,0.00733146822929882
resumen_consumos_estacion_primavera,KMeans,3,std_Sábado,0.006540536524589455
resumen_consumos_estacion_primavera,KMeans,3,std_consumo,0.005992781619833795
resumen_consumos_estacion_primavera,KMeans,3,std_primavera,0.005992781619833789
resumen_consumos_estacion_primavera,KMeans,3,std_Entre semana,0.005911898090302608
resumen_consumos_estacion_primavera,KMeans,3,std_Lunes,0.004867803499549699
resumen_consumos_estacion_primavera,KMeans,3,std_Fin de semana,0.004709602294075176
resumen_consumos_estacion_primavera,KMeans,3,std_Jueves,0.004617980157460297
resumen_consumos_estacion_primavera,KMeans,3,std_Miércoles,0.00415907163509791
resumen_consumos_estacion_primavera,KMeans,3,std_Domingo,0.003932282918792638
resumen_consumos_estacion_primavera,KMeans,3,std_Noche,0.0034900699545516783
resumen_consumos_estacion_primavera,KMeans,3,std_Mañana,0.002321693010364044
resumen_consumos_estacion_primavera,KMeans,3,std_Mediodia,0.0005631533157137128
resumen_consumos_estacion_verano,KMeans,3,percentil_50_consumo,0.022620569323745156
resumen_consumos_estacion_verano,KMeans,3,Julio,0.022615823886671927
resumen_consumos_estacion_verano,KMeans,3,Sábado,0.020966866788431297
resumen_consumos_estacion_verano,KMeans,3,s_Sábado,0.020966866788431293
resumen_consumos_estacion_verano,KMeans,3,Miércoles,0.02052129134215692
resumen_consumos_estacion_verano,KMeans,3,s_Miércoles,0.02052129134215692
resumen_consumos_estacion_verano,KMeans,3,sum_consumo,0.020440481977603033
resumen_consumos_estacion_verano,KMeans,3,s_verano,0.02044048197760303
resumen_consumos_estacion_verano,KMeans,3,media_consumo,0.02044048197760303
resumen_consumos_estacion_verano,KMeans,3,consumo_medio_diario,0.020440481977603026
resumen_consumos_estacion_verano,KMeans,3,promedio_por_dia,0.020438520564982018
resumen_consumos_estacion_verano,KMeans,3,std_Miércoles,0.020228032438130438
resumen_consumos_estacion_verano,KMeans,3,s_Fin de semana,0.01995044975353196
resumen_consumos_estacion_verano,KMeans,3,Fin de semana,0.01995044975353196
resumen_consumos_estacion_verano,KMeans,3,s_Entre semana,0.019831196309819152
resumen_consumos_estacion_verano,KMeans,3,Entre semana,0.019831196309819145
resumen_consumos_estacion_verano,KMeans,3,Mediodia,0.019653071984461326
resumen_consumos_estacion_verano,KMeans,3,s_Mediodia,0.019653071984461326
resumen_consumos_estacion_verano,KMeans,3,std_verano,0.019652272339114867
resumen_consumos_estacion_verano,KMeans,3,std_consumo,0.019652272339114863
resumen_consumos_estacion_verano,KMeans,3,Agosto,0.019640310471917825
resumen_consumos_estacion_verano,KMeans,3,Lunes,0.019587241030985452
resumen_consumos_estacion_verano,KMeans,3,s_Lunes,0.019587241030985452
resumen_consumos_estacion_verano,KMeans,3,Martes,0.019121016505448098
resumen_consumos_estacion_verano,KMeans,3,s_Martes,0.019121016505448087
resumen_consumos_estacion_verano,KMeans,3,std_Fin de semana,0.019071550500586593
resumen_consumos_estacion_verano,KMeans,3,std_Sábado,0.019016166595935483
resumen_consumos_estacion_verano,KMeans,3,s_Noche,0.018986723274285734
resumen_consumos_estacion_verano,KMeans,3,Noche,0.01898552067415025
resumen_consumos_estacion_verano,KMeans,3,Jueves,0.018815011886444893
resumen_consumos_estacion_verano,KMeans,3,s_Jueves,0.018815011886444886
resumen_consumos_estacion_verano,KMeans,3,std_Entre semana,0.018207339851738325
resumen_consumos_estacion_verano,KMeans,3,std_Lunes,0.0180885760478898
resumen_consumos_estacion_verano,KMeans,3,s_Viernes,0.018078079216868922
resumen_consumos_estacion_verano,KMeans,3,Viernes,0.018078079216868922
resumen_consumos_estacion_verano,KMeans,3,percentil_25_consumo,0.01803366164499691
resumen_consumos_estacion_verano,KMeans,3,percentil_75_consumo,0.017757005851265543
resumen_consumos_estacion_verano,KMeans,3,std_Viernes,0.01732019636419694
resumen_consumos_estacion_verano,KMeans,3,s_Domingo,0.017118605756234476
resumen_consumos_estacion_verano,KMeans,3,Domingo,0.017118605756234476
resumen_consumos_estacion_verano,KMeans,3,s_Tarde,0.016498602662115048
resumen_consumos_estacion_verano,KMeans,3,Tarde,0.01649860266211504
resumen_consumos_estacion_verano,KMeans,3,std_Domingo,0.016062971907471423
resumen_consumos_estacion_verano,KMeans,3,Junio,0.015675479496433182
resumen_consumos_estacion_verano,KMeans,3,max_consumo,0.015262213106409496
resumen_consumos_estacion_verano,KMeans,3,std_Noche,0.014796233331994459
resumen_consumos_estacion_verano,KMeans,3,std_Martes,0.014637218362376136
resumen_consumos_estacion_verano,KMeans,3,std_Mediodia,0.014584005485259184
resumen_consumos_estacion_verano,KMeans,3,std_Mañana,0.01457473261109484
resumen_consumos_estacion_verano,KMeans,3,std_Jueves,0.01426998929956858
resumen_consumos_estacion_verano,KMeans,3,s_Madrugada,0.012841337314675658
resumen_consumos_estacion_verano,KMeans,3,Madrugada,0.012841337314675658
resumen_consumos_estacion_verano,KMeans,3,Mañana,0.011821440821806906
resumen_consumos_estacion_verano,KMeans,3,s_Mañana,0.0118214408218069
resumen_consumos_estacion_verano,KMeans,3,std_Tarde,0.009450913426898399
resumen_consumos_estacion_verano,KMeans,3,std_Madrugada,0.005414499948563061
resumen_consumos_estacion_verano,KMeans,3,min_consumo,0.003586850198836314
resumen_consumos_mes_01_2025,KMeans,3,consumo_medio_diario,0.024846339241220653
resumen_consumos_mes_01_2025,KMeans,3,media_consumo,0.024846339241220646
resumen_consumos_mes_01_2025,KMeans,3,promedio_por_dia,0.024846339241220643
resumen_consumos_mes_01_2025,KMeans,3,sum_consumo,0.024846339241220643
resumen_consumos_mes_01_2025,KMeans,3,s_invierno,0.024846339241220643
resumen_consumos_mes_01_2025,KMeans,3,Enero,0.024846339241220643
resumen_consumos_mes_01_2025,KMeans,3,Entre semana,0.02460658648795626
resumen_consumos_mes_01_2025,KMeans,3,s_Entre semana,0.02460658648795626
resumen_consumos_mes_01_2025,KMeans,3,s_Miércoles,0.024479130922082284
resumen_consumos_mes_01_2025,KMeans,3,Miércoles,0.024479130922082284
resumen_consumos_mes_01_2025,KMeans,3,std_Jueves,0.024003466031592095
resumen_consumos_mes_01_2025,KMeans,3,s_Jueves,0.02334504676477377
resumen_consumos_mes_01_2025,KMeans,3,Jueves,0.023345046764773763
resumen_consumos_mes_01_2025,KMeans,3,std_Viernes,0.023300833399980386
resumen_consumos_mes_01_2025,KMeans,3,std_invierno,0.023288494006684857
resumen_consumos_mes_01_2025,KMeans,3,std_consumo,0.02328849400668485
resumen_consumos_mes_01_2025,KMeans,3,s_Viernes,0.02224150808839304
resumen_consumos_mes_01_2025,KMeans,3,Viernes,0.022241508088393026
resumen_consumos_mes_01_2025,KMeans,3,std_Entre semana,0.02212959905638653
resumen_consumos_mes_01_2025,KMeans,3,Mañana,0.021615931393851387
resumen_consumos_mes_01_2025,KMeans,3,s_Mañana,0.021615931393851387
resumen_consumos_mes_01_2025,KMeans,3,max_consumo,0.0215024211166858
resumen_consumos_mes_01_2025,KMeans,3,percentil_75_consumo,0.020863731778869084
resumen_consumos_mes_01_2025,KMeans,3,std_Fin de semana,0.02073500576405444
resumen_consumos_mes_01_2025,KMeans,3,Martes,0.020726920472942483
resumen_consumos_mes_01_2025,KMeans,3,s_Martes,0.020726920472942473
resumen_consumos_mes_01_2025,KMeans,3,std_Miércoles,0.020520429764509376
resumen_consumos_mes_01_2025,KMeans,3,s_Tarde,0.02030178422861069
resumen_consumos_mes_01_2025,KMeans,3,Tarde,0.02030178422861069
resumen_consumos_mes_01_2025,KMeans,3,std_Domingo,0.02008399745518735
resumen_consumos_mes_01_2025,KMeans,3,std_Sábado,0.01900862112637974
resumen_consumos_mes_01_2025,KMeans,3,Noche,0.018290540870578235
resumen_consumos_mes_01_2025,KMeans,3,s_Noche,0.018290540870578235
resumen_consumos_mes_01_2025,KMeans,3,Lunes,0.01821365330782858
resumen_consumos_mes_01_2025,KMeans,3,s_Lunes,0.018213653307828575
resumen_consumos_mes_01_2025,KMeans,3,s_Fin de semana,0.01790246641767477
resumen_consumos_mes_01_2025,KMeans,3,Fin de semana,0.017902466417674765
resumen_consumos_mes_01_2025,KMeans,3,Domingo,0.017351972357362824
resumen_consumos_mes_01_2025,KMeans,3,s_Domingo,0.017351972357362817
resumen_consumos_mes_01_2025,KMeans,3,Sábado,0.016684203206480966
resumen_consumos_mes_01_2025,KMeans,3,s_Sábado,0.01668420320648096
resumen_consumos_mes_01_2025,KMeans,3,std_Mediodia,0.014950932889043133
resumen_consumos_mes_01_2025,KMeans,3,s_Mediodia,0.014456902920429214
resumen_consumos_mes_01_2025,KMeans,3,Mediodia,0.014456902920429214
resumen_consumos_mes_01_2025,KMeans,3,std_Martes,0.012694920980365544
resumen_consumos_mes_01_2025,KMeans,3,std_Lunes,0.012442546527640375
resumen_consumos_mes_01_2025,KMeans,3,percentil_50_consumo,0.009853016604636172
resumen_consumos_mes_01_2025,KMeans,3,std_Madrugada,0.008465259748660116
resumen_consumos_mes_01_2025,KMeans,3,std_Mañana,0.008455328781790327
resumen_consumos_mes_01_2025,KMeans,3,std_Tarde,0.007370798368885215
resumen_consumos_mes_01_2025,KMeans,3,percentil_25_consumo,0.004146200893530894
resumen_consumos_mes_01_2025,KMeans,3,std_Noche,0.00397932431554313
resumen_consumos_mes_01_2025,KMeans,3,min_consumo,0.003780876638003884
resumen_consumos_mes_01_2025,KMeans,3,Madrugada,0.002812185209816981
resumen_consumos_mes_01_2025,KMeans,3,s_Madrugada,0.0028121852098169794
resumen_consumos_mes_02_2025,KMeans,3,s_invierno,0.023494138012062564
resumen_consumos_mes_02_2025,KMeans,3,Febrero,0.023494138012062564
resumen_consumos_mes_02_2025,KMeans,3,media_consumo,0.023494138012062557
resumen_consumos_mes_02_2025,KMeans,3,sum_consumo,0.023494138012062557
resumen_consumos_mes_02_2025,KMeans,3,promedio_por_dia,0.023494138012062557
resumen_consumos_mes_02_2025,KMeans,3,consumo_medio_diario,0.023494138012062557
resumen_consumos_mes_02_2025,KMeans,3,s_Martes,0.023179766900743946
resumen_consumos_mes_02_2025,KMeans,3,Martes,0.023179766900743942
resumen_consumos_mes_02_2025,KMeans,3,Tarde,0.023145994053936268
resumen_consumos_mes_02_2025,KMeans,3,s_Tarde,0.023145994053936258
